pair,total_ibd_mb,sample_a,sample_b,pi_hat
"('NA19436_NA19436', 'NA19466_NA19466')",52.960413,NA19436_NA19436,NA19466_NA19466,0.016550129062500002
"('NA19310_NA19310', 'NA19456_NA19456')",52.586718999999995,NA19310_NA19310,NA19456_NA19456,0.016433349687499998
"('NA19311_NA19311', 'NA19327_NA19327')",52.542889,NA19311_NA19311,NA19327_NA19327,0.0164196528125
"('NA19046_NA19046', 'NA19328_NA19328')",52.482510999999995,NA19046_NA19046,NA19328_NA19328,0.0164007846875
"('NA19316_NA19316', 'NA19471_NA19471')",52.323802,NA19316_NA19316,NA19471_NA19471,0.016351188125
"('NA19036_NA19036', 'NA19429_NA19429')",52.259260000000005,NA19036_NA19036,NA19429_NA19429,0.016331018750000002
"('NA19350_NA19350', 'NA19431_NA19431')",52.190784,NA19350_NA19350,NA19431_NA19431,0.01630962
"('NA19390_NA19390', 'NA19401_NA19401')",52.131534,NA19390_NA19390,NA19401_NA19401,0.016291104375
"('NA19355_NA19355', 'NA19437_NA19437')",52.115755,NA19355_NA19355,NA19437_NA19437,0.0162861734375
"('NA19311_NA19311', 'NA19338_NA19338')",52.110383,NA19311_NA19311,NA19338_NA19338,0.016284494687499998
"('NA19394_NA19394', 'NA19395_NA19395')",51.902862999999996,NA19394_NA19394,NA19395_NA19395,0.0162196446875
"('NA19319_NA19319', 'NA19430_NA19430')",51.803232,NA19319_NA19319,NA19430_NA19430,0.01618851
"('NA19313_NA19313', 'NA19379_NA19379')",51.779251,NA19313_NA19313,NA19379_NA19379,0.0161810159375
"('NA19453_NA19453', 'NA19461_NA19461')",51.756128,NA19453_NA19453,NA19461_NA19461,0.01617379
"('NA19453_NA19453', 'NA19457_NA19457')",51.452429,NA19453_NA19453,NA19457_NA19457,0.0160788840625
"('NA19401_NA19401', 'NA19404_NA19404')",51.418615,NA19401_NA19401,NA19404_NA19404,0.0160683171875
"('NA19376_NA19376', 'NA19398_NA19398')",51.109745000000004,NA19376_NA19376,NA19398_NA19398,0.015971795312500002
"('NA19313_NA19313', 'NA19318_NA19318')",51.092581,NA19313_NA19313,NA19318_NA19318,0.0159664315625
"('NA19307_NA19307', 'NA19375_NA19375')",51.073353,NA19307_NA19307,NA19375_NA19375,0.0159604228125
"('NA19338_NA19338', 'NA19393_NA19393')",51.046321,NA19338_NA19338,NA19393_NA19393,0.0159519753125
"('NA19308_NA19308', 'NA19469_NA19469')",51.014132999999994,NA19308_NA19308,NA19469_NA19469,0.0159419165625
"('NA19334_NA19334', 'NA19395_NA19395')",51.006325,NA19334_NA19334,NA19395_NA19395,0.0159394765625
"('NA19338_NA19338', 'NA19377_NA19377')",50.934019,NA19338_NA19338,NA19377_NA19377,0.0159168809375
"('NA19308_NA19308', 'NA19393_NA19393')",50.749078000000004,NA19308_NA19308,NA19393_NA19393,0.015859086875
"('NA19359_NA19359', 'NA19468_NA19468')",50.74027,NA19359_NA19359,NA19468_NA19468,0.015856334375
"('NA19315_NA19315', 'NA19350_NA19350')",50.729832,NA19315_NA19315,NA19350_NA19350,0.0158530725
"('NA19394_NA19394', 'NA19457_NA19457')",50.719778,NA19394_NA19394,NA19457_NA19457,0.015849930624999998
"('NA19309_NA19309', 'NA19317_NA19317')",50.698198,NA19309_NA19309,NA19317_NA19317,0.015843186874999998
"('NA19380_NA19380', 'NA19457_NA19457')",50.618781999999996,NA19380_NA19380,NA19457_NA19457,0.015818369375
"('NA19046_NA19046', 'NA19449_NA19449')",50.581365000000005,NA19046_NA19046,NA19449_NA19449,0.0158066765625
"('NA19403_NA19403', 'NA19439_NA19439')",50.518949,NA19403_NA19403,NA19439_NA19439,0.0157871715625
"('NA19044_NA19044', 'NA19046_NA19046')",50.371721,NA19044_NA19044,NA19046_NA19046,0.0157411628125
"('NA19377_NA19377', 'NA19398_NA19398')",50.3223,NA19377_NA19377,NA19398_NA19398,0.01572571875
"('NA19346_NA19346', 'NA19350_NA19350')",50.168775,NA19346_NA19346,NA19350_NA19350,0.0156777421875
"('NA19467_NA19467', 'NA19471_NA19471')",50.162045,NA19467_NA19467,NA19471_NA19471,0.0156756390625
"('NA19435_NA19435', 'NA19462_NA19462')",50.070802,NA19435_NA19435,NA19462_NA19462,0.015647125625
"('NA19385_NA19385', 'NA19399_NA19399')",50.042269,NA19385_NA19385,NA19399_NA19399,0.0156382090625
"('NA19327_NA19327', 'NA19338_NA19338')",50.032459,NA19327_NA19327,NA19338_NA19338,0.015635143437500002
"('NA19382_NA19382', 'NA19455_NA19455')",49.900429,NA19382_NA19382,NA19455_NA19455,0.0155938840625
"('NA19327_NA19327', 'NA19377_NA19377')",49.800559,NA19327_NA19327,NA19377_NA19377,0.0155626746875
"('NA19376_NA19376', 'NA19440_NA19440')",49.793313000000005,NA19376_NA19376,NA19440_NA19440,0.015560410312500002
"('NA19346_NA19346', 'NA19466_NA19466')",49.787233,NA19346_NA19346,NA19466_NA19466,0.015558510312500001
"('NA19377_NA19377', 'NA19391_NA19391')",49.708528,NA19377_NA19377,NA19391_NA19391,0.015533915
"('NA19461_NA19461', 'NA19471_NA19471')",49.603842,NA19461_NA19461,NA19471_NA19471,0.015501200625
"('NA19308_NA19308', 'NA19376_NA19376')",49.599085,NA19308_NA19308,NA19376_NA19376,0.015499714062500001
"('NA19044_NA19044', 'NA19439_NA19439')",49.572828,NA19044_NA19044,NA19439_NA19439,0.01549150875
"('NA19321_NA19321', 'NA19461_NA19461')",49.462381,NA19321_NA19321,NA19461_NA19461,0.0154569940625
"('NA19319_NA19319', 'NA19457_NA19457')",49.432191,NA19319_NA19319,NA19457_NA19457,0.015447559687500001
"('NA19382_NA19382', 'NA19431_NA19431')",49.393449000000004,NA19382_NA19382,NA19431_NA19431,0.015435452812500002
"('NA19380_NA19380', 'NA19451_NA19451')",49.269837,NA19380_NA19380,NA19451_NA19451,0.015396824062500002
"('NA19307_NA19307', 'NA19463_NA19463')",49.231041,NA19307_NA19307,NA19463_NA19463,0.0153847003125
"('NA19317_NA19317', 'NA19328_NA19328')",49.216307,NA19317_NA19317,NA19328_NA19328,0.0153800959375
"('NA19431_NA19431', 'NA19471_NA19471')",49.184314,NA19431_NA19431,NA19471_NA19471,0.015370098125
"('NA19455_NA19455', 'NA19472_NA19472')",49.132315000000006,NA19455_NA19455,NA19472_NA19472,0.015353848437500001
"('NA19307_NA19307', 'NA19381_NA19381')",49.040286,NA19307_NA19307,NA19381_NA19381,0.015325089375
"('NA19044_NA19044', 'NA19317_NA19317')",49.003378,NA19044_NA19044,NA19317_NA19317,0.015313555625
"('NA19461_NA19461', 'NA19473_NA19473')",48.969514000000004,NA19461_NA19461,NA19473_NA19473,0.015302973125000001
"('NA19394_NA19394', 'NA19430_NA19430')",48.904401,NA19394_NA19394,NA19430_NA19430,0.0152826253125
"('NA19319_NA19319', 'NA19466_NA19466')",48.880988,NA19319_NA19319,NA19466_NA19466,0.015275308750000001
"('NA19311_NA19311', 'NA19328_NA19328')",48.875681,NA19311_NA19311,NA19328_NA19328,0.0152736503125
"('NA19313_NA19313', 'NA19384_NA19384')",48.802394,NA19313_NA19313,NA19384_NA19384,0.015250748125
"('NA19398_NA19398', 'NA19471_NA19471')",48.792730999999996,NA19398_NA19398,NA19471_NA19471,0.015247728437499998
"('NA19398_NA19398', 'NA19438_NA19438')",48.785782,NA19398_NA19398,NA19438_NA19438,0.015245556875
"('NA19317_NA19317', 'NA19338_NA19338')",48.762584000000004,NA19317_NA19317,NA19338_NA19338,0.015238307500000001
"('NA19461_NA19461', 'NA19462_NA19462')",48.695605,NA19461_NA19461,NA19462_NA19462,0.015217376562500001
"('NA19351_NA19351', 'NA19360_NA19360')",48.692773,NA19351_NA19351,NA19360_NA19360,0.0152164915625
"('NA19044_NA19044', 'NA19359_NA19359')",48.65969,NA19044_NA19044,NA19359_NA19359,0.015206153125
"('NA19379_NA19379', 'NA19384_NA19384')",48.63098,NA19379_NA19379,NA19384_NA19384,0.01519718125
"('NA19316_NA19316', 'NA19436_NA19436')",48.54556899999999,NA19316_NA19316,NA19436_NA19436,0.015170490312499998
"('NA19457_NA19457', 'NA19472_NA19472')",48.396365,NA19457_NA19457,NA19472_NA19472,0.0151238640625
"('NA19451_NA19451', 'NA19457_NA19457')",48.33667,NA19451_NA19451,NA19457_NA19457,0.015105209375
"('NA19443_NA19443', 'NA19451_NA19451')",48.29636,NA19443_NA19443,NA19451_NA19451,0.0150926125
"('NA19044_NA19044', 'NA19384_NA19384')",48.267112999999995,NA19044_NA19044,NA19384_NA19384,0.015083472812499998
"('NA19372_NA19372', 'NA19452_NA19452')",48.264458999999995,NA19372_NA19372,NA19452_NA19452,0.015082643437499998
"('NA19308_NA19308', 'NA19474_NA19474')",48.229547,NA19308_NA19308,NA19474_NA19474,0.015071733437499998
"('NA19437_NA19437', 'NA19461_NA19461')",48.134594,NA19437_NA19437,NA19461_NA19461,0.015042060624999999
"('NA19347_NA19347', 'NA19451_NA19451')",48.119799,NA19347_NA19347,NA19451_NA19451,0.0150374371875
"('NA19381_NA19381', 'NA19404_NA19404')",48.082265,NA19381_NA19381,NA19404_NA19404,0.0150257078125
"('NA19044_NA19044', 'NA19351_NA19351')",48.016088,NA19044_NA19044,NA19351_NA19351,0.0150050275
"('NA19035_NA19035', 'NA19359_NA19359')",47.963701,NA19035_NA19035,NA19359_NA19359,0.014988656562500001
"('NA19315_NA19315', 'NA19453_NA19453')",47.702535999999995,NA19315_NA19315,NA19453_NA19453,0.014907042499999999
"('NA19307_NA19307', 'NA19470_NA19470')",47.57658300000001,NA19307_NA19307,NA19470_NA19470,0.014867682187500002
"('NA19331_NA19331', 'NA19398_NA19398')",47.479124999999996,NA19331_NA19331,NA19398_NA19398,0.014837226562499998
"('NA19385_NA19385', 'NA19428_NA19428')",47.392021,NA19385_NA19385,NA19428_NA19428,0.0148100065625
"('NA19319_NA19319', 'NA19359_NA19359')",47.377769,NA19319_NA19319,NA19359_NA19359,0.014805552812500001
"('NA19317_NA19317', 'NA19467_NA19467')",47.36226,NA19317_NA19317,NA19467_NA19467,0.01480070625
"('NA19382_NA19382', 'NA19443_NA19443')",47.322344,NA19382_NA19382,NA19443_NA19443,0.0147882325
"('NA19446_NA19446', 'NA19466_NA19466')",47.184309,NA19446_NA19446,NA19466_NA19466,0.014745096562499999
"('NA19391_NA19391', 'NA19463_NA19463')",47.157891,NA19391_NA19391,NA19463_NA19463,0.0147368409375
"('NA19360_NA19360', 'NA19436_NA19436')",47.104144,NA19360_NA19360,NA19436_NA19436,0.014720045
"('NA19401_NA19401', 'NA19453_NA19453')",47.075192,NA19401_NA19401,NA19453_NA19453,0.0147109975
"('NA19384_NA19384', 'NA19395_NA19395')",47.054235,NA19384_NA19384,NA19395_NA19395,0.0147044484375
"('NA19390_NA19390', 'NA19463_NA19463')",47.041911,NA19390_NA19390,NA19463_NA19463,0.0147005971875
"('NA19437_NA19437', 'NA19444_NA19444')",46.821236999999996,NA19437_NA19437,NA19444_NA19444,0.0146316365625
"('NA19332_NA19332', 'NA19431_NA19431')",46.787675,NA19332_NA19332,NA19431_NA19431,0.0146211484375
"('NA19360_NA19360', 'NA19466_NA19466')",46.783245,NA19360_NA19360,NA19466_NA19466,0.0146197640625
"('NA19390_NA19390', 'NA19436_NA19436')",46.605463,NA19390_NA19390,NA19436_NA19436,0.0145642071875
"('NA19451_NA19451', 'NA19453_NA19453')",46.579607,NA19451_NA19451,NA19453_NA19453,0.0145561271875
"('NA19312_NA19312', 'NA19437_NA19437')",46.532154000000006,NA19312_NA19312,NA19437_NA19437,0.014541298125000001
"('NA19452_NA19452', 'NA19466_NA19466')",46.519951999999996,NA19452_NA19452,NA19466_NA19466,0.014537485
"('NA19328_NA19328', 'NA19451_NA19451')",46.473899,NA19328_NA19328,NA19451_NA19451,0.0145230934375
"('NA19391_NA19391', 'NA19473_NA19473')",46.442358,NA19391_NA19391,NA19473_NA19473,0.014513236875
"('NA19041_NA19041', 'NA19438_NA19438')",46.346441,NA19041_NA19041,NA19438_NA19438,0.0144832628125
"('NA19038_NA19038', 'NA19360_NA19360')",46.326456,NA19038_NA19038,NA19360_NA19360,0.0144770175
"('NA19331_NA19331', 'NA19439_NA19439')",46.285814,NA19331_NA19331,NA19439_NA19439,0.014464316875000001
"('NA19350_NA19350', 'NA19391_NA19391')",46.272233,NA19350_NA19350,NA19391_NA19391,0.0144600728125
"('NA19404_NA19404', 'NA19434_NA19434')",46.235889,NA19404_NA19404,NA19434_NA19434,0.0144487153125
"('NA19028_NA19028', 'NA19456_NA19456')",46.184732999999994,NA19028_NA19028,NA19456_NA19456,0.014432729062499998
"('NA19377_NA19377', 'NA19396_NA19396')",46.119541999999996,NA19377_NA19377,NA19396_NA19396,0.014412356874999999
"('NA19317_NA19317', 'NA19396_NA19396')",46.075399000000004,NA19317_NA19317,NA19396_NA19396,0.014398562187500002
"('NA19041_NA19041', 'NA19472_NA19472')",46.072255,NA19041_NA19041,NA19472_NA19472,0.0143975796875
"('NA19317_NA19317', 'NA19401_NA19401')",46.009241,NA19317_NA19317,NA19401_NA19401,0.0143778878125
"('NA19334_NA19334', 'NA19379_NA19379')",45.88689,NA19334_NA19334,NA19379_NA19379,0.014339653125
"('NA19350_NA19350', 'NA19385_NA19385')",45.854428999999996,NA19350_NA19350,NA19385_NA19385,0.014329509062499999
"('NA19028_NA19028', 'NA19472_NA19472')",45.793876,NA19028_NA19028,NA19472_NA19472,0.01431058625
"('NA19338_NA19338', 'NA19347_NA19347')",45.753752999999996,NA19338_NA19338,NA19347_NA19347,0.014298047812499999
"('NA19316_NA19316', 'NA19451_NA19451')",45.719659,NA19316_NA19316,NA19451_NA19451,0.0142873934375
"('NA19331_NA19331', 'NA19471_NA19471')",45.557088,NA19331_NA19331,NA19471_NA19471,0.01423659
"('NA19041_NA19041', 'NA19359_NA19359')",45.554901,NA19041_NA19041,NA19359_NA19359,0.014235906562500001
"('NA19401_NA19401', 'NA19446_NA19446')",45.529114,NA19401_NA19401,NA19446_NA19446,0.014227848125
"('NA19351_NA19351', 'NA19437_NA19437')",45.516645,NA19351_NA19351,NA19437_NA19437,0.014223951562499998
"('NA19044_NA19044', 'NA19318_NA19318')",45.483244,NA19044_NA19044,NA19318_NA19318,0.01421351375
"('NA19355_NA19355', 'NA19384_NA19384')",45.478705999999995,NA19355_NA19355,NA19384_NA19384,0.014212095624999999
"('NA19398_NA19398', 'NA19470_NA19470')",45.46332099999999,NA19398_NA19398,NA19470_NA19470,0.014207287812499999
"('NA19307_NA19307', 'NA19428_NA19428')",45.459497999999996,NA19307_NA19307,NA19428_NA19428,0.014206093125
"('NA19383_NA19383', 'NA19393_NA19393')",45.448583,NA19383_NA19383,NA19393_NA19393,0.0142026821875
"('NA19393_NA19393', 'NA19404_NA19404')",45.353422,NA19393_NA19393,NA19404_NA19404,0.014172944375000001
"('NA19391_NA19391', 'NA19466_NA19466')",45.305519000000004,NA19391_NA19391,NA19466_NA19466,0.014157974687500002
"('NA19307_NA19307', 'NA19309_NA19309')",45.263779,NA19307_NA19307,NA19309_NA19309,0.0141449309375
"('NA19315_NA19315', 'NA19470_NA19470')",45.251659,NA19315_NA19315,NA19470_NA19470,0.014141143437499998
"('NA19044_NA19044', 'NA19394_NA19394')",45.157973,NA19044_NA19044,NA19394_NA19394,0.014111866562499999
"('NA19394_NA19394', 'NA19445_NA19445')",45.155981,NA19394_NA19394,NA19445_NA19445,0.014111244062499998
"('NA19395_NA19395', 'NA19466_NA19466')",45.137321,NA19395_NA19395,NA19466_NA19466,0.0141054128125
"('NA19317_NA19317', 'NA19380_NA19380')",45.024983,NA19317_NA19317,NA19380_NA19380,0.014070307187499999
"('NA19397_NA19397', 'NA19437_NA19437')",44.66425,NA19397_NA19397,NA19437_NA19437,0.013957578125000002
"('NA19352_NA19352', 'NA19430_NA19430')",44.635042,NA19352_NA19352,NA19430_NA19430,0.013948450624999999
"('NA19350_NA19350', 'NA19457_NA19457')",44.576712,NA19350_NA19350,NA19457_NA19457,0.0139302225
"('NA19046_NA19046', 'NA19317_NA19317')",44.535787,NA19046_NA19046,NA19317_NA19317,0.0139174334375
"('NA19044_NA19044', 'NA19316_NA19316')",44.430017,NA19044_NA19044,NA19316_NA19316,0.0138843803125
"('NA19372_NA19372', 'NA19384_NA19384')",44.412384,NA19372_NA19372,NA19384_NA19384,0.013878870000000001
"('NA19315_NA19315', 'NA19380_NA19380')",44.380604,NA19315_NA19315,NA19380_NA19380,0.013868938749999999
"('NA19316_NA19316', 'NA19381_NA19381')",44.361017,NA19316_NA19316,NA19381_NA19381,0.013862817812499999
"('NA19338_NA19338', 'NA19457_NA19457')",44.270224,NA19338_NA19338,NA19457_NA19457,0.013834444999999999
"('NA19321_NA19321', 'NA19463_NA19463')",44.250117,NA19321_NA19321,NA19463_NA19463,0.013828161562500002
"('NA19461_NA19461', 'NA19468_NA19468')",44.214985,NA19461_NA19461,NA19468_NA19468,0.0138171828125
"('NA19435_NA19435', 'NA19452_NA19452')",44.191978999999996,NA19435_NA19435,NA19452_NA19452,0.0138099934375
"('NA19307_NA19307', 'NA19469_NA19469')",44.106855,NA19307_NA19307,NA19469_NA19469,0.0137833921875
"('NA19328_NA19328', 'NA19430_NA19430')",44.088341,NA19328_NA19328,NA19430_NA19430,0.0137776065625
"('NA19431_NA19431', 'NA19436_NA19436')",44.056284,NA19431_NA19431,NA19436_NA19436,0.013767588749999999
"('NA19331_NA19331', 'NA19391_NA19391')",43.94385,NA19331_NA19331,NA19391_NA19391,0.013732453124999999
"('NA19346_NA19346', 'NA19355_NA19355')",43.902762,NA19346_NA19346,NA19355_NA19355,0.013719613125
"('NA19038_NA19038', 'NA19399_NA19399')",43.771539000000004,NA19038_NA19038,NA19399_NA19399,0.013678605937500001
"('NA19311_NA19311', 'NA19437_NA19437')",43.737610000000004,NA19311_NA19311,NA19437_NA19437,0.013668003125000001
"('NA19309_NA19309', 'NA19446_NA19446')",43.736969,NA19309_NA19309,NA19446_NA19446,0.013667802812500001
"('NA19346_NA19346', 'NA19468_NA19468')",43.715925,NA19346_NA19346,NA19468_NA19468,0.0136612265625
"('NA19317_NA19317', 'NA19436_NA19436')",43.704215,NA19317_NA19317,NA19436_NA19436,0.013657567187499999
"('NA19431_NA19431', 'NA19437_NA19437')",43.668563999999996,NA19431_NA19431,NA19437_NA19437,0.01364642625
"('NA19311_NA19311', 'NA19451_NA19451')",43.665144,NA19311_NA19311,NA19451_NA19451,0.0136453575
"('NA19457_NA19457', 'NA19462_NA19462')",43.642654,NA19457_NA19457,NA19462_NA19462,0.013638329375000001
"('NA19372_NA19372', 'NA19381_NA19381')",43.598240999999994,NA19372_NA19372,NA19381_NA19381,0.013624450312499998
"('NA19316_NA19316', 'NA19338_NA19338')",43.569135,NA19316_NA19316,NA19338_NA19338,0.013615354687500001
"('NA19448_NA19448', 'NA19461_NA19461')",43.568484000000005,NA19448_NA19448,NA19461_NA19461,0.013615151250000002
"('NA19308_NA19308', 'NA19436_NA19436')",43.499856,NA19308_NA19308,NA19436_NA19436,0.013593705000000001
"('NA19384_NA19384', 'NA19428_NA19428')",43.474101,NA19384_NA19384,NA19428_NA19428,0.0135856565625
"('NA19374_NA19374', 'NA19379_NA19379')",43.456098,NA19374_NA19374,NA19379_NA19379,0.013580030625
"('NA19346_NA19346', 'NA19429_NA19429')",43.383271,NA19346_NA19346,NA19429_NA19429,0.0135572721875
"('NA19046_NA19046', 'NA19324_NA19324')",43.326235,NA19046_NA19046,NA19324_NA19324,0.013539448437499999
"('NA19434_NA19434', 'NA19437_NA19437')",43.302876,NA19434_NA19434,NA19437_NA19437,0.013532148749999999
"('NA19437_NA19437', 'NA19462_NA19462')",43.133133,NA19437_NA19437,NA19462_NA19462,0.0134791040625
"('NA19338_NA19338', 'NA19381_NA19381')",43.124333,NA19338_NA19338,NA19381_NA19381,0.0134763540625
"('NA19384_NA19384', 'NA19396_NA19396')",43.108595,NA19384_NA19384,NA19396_NA19396,0.0134714359375
"('NA19383_NA19383', 'NA19436_NA19436')",43.093382,NA19383_NA19383,NA19436_NA19436,0.013466681874999999
"('NA19376_NA19376', 'NA19399_NA19399')",43.082425,NA19376_NA19376,NA19399_NA19399,0.0134632578125
"('NA19375_NA19375', 'NA19430_NA19430')",43.033966,NA19375_NA19375,NA19430_NA19430,0.013448114375
"('NA19382_NA19382', 'NA19466_NA19466')",43.021325,NA19382_NA19382,NA19466_NA19466,0.0134441640625
"('NA19440_NA19440', 'NA19461_NA19461')",43.001844,NA19440_NA19440,NA19461_NA19461,0.01343807625
"('NA19396_NA19396', 'NA19399_NA19399')",42.958861999999996,NA19396_NA19396,NA19399_NA19399,0.013424644375
"('NA19381_NA19381', 'NA19440_NA19440')",42.950243,NA19381_NA19381,NA19440_NA19440,0.0134219509375
"('NA19451_NA19451', 'NA19466_NA19466')",42.899656,NA19451_NA19451,NA19466_NA19466,0.0134061425
"('NA19384_NA19384', 'NA19471_NA19471')",42.882174,NA19384_NA19384,NA19471_NA19471,0.013400679375
"('NA19041_NA19041', 'NA19467_NA19467')",42.856672,NA19041_NA19041,NA19467_NA19467,0.01339271
"('NA19346_NA19346', 'NA19443_NA19443')",42.821092,NA19346_NA19346,NA19443_NA19443,0.01338159125
"('NA19377_NA19377', 'NA19461_NA19461')",42.778691,NA19377_NA19377,NA19461_NA19461,0.0133683409375
"('NA19351_NA19351', 'NA19446_NA19446')",42.763149,NA19351_NA19351,NA19446_NA19446,0.0133634840625
"('NA19466_NA19466', 'NA19474_NA19474')",42.757691,NA19466_NA19466,NA19474_NA19474,0.013361778437500001
"('NA19038_NA19038', 'NA19403_NA19403')",42.714909,NA19038_NA19038,NA19403_NA19403,0.0133484090625
"('NA19327_NA19327', 'NA19461_NA19461')",42.687191,NA19327_NA19327,NA19461_NA19461,0.013339747187499999
"('NA19393_NA19393', 'NA19401_NA19401')",42.679881,NA19393_NA19393,NA19401_NA19401,0.013337462812500001
"('NA19391_NA19391', 'NA19456_NA19456')",42.594315,NA19391_NA19391,NA19456_NA19456,0.0133107234375
"('NA19360_NA19360', 'NA19372_NA19372')",42.556207,NA19360_NA19360,NA19372_NA19372,0.0132988146875
"('NA19371_NA19371', 'NA19430_NA19430')",42.539455,NA19371_NA19371,NA19430_NA19430,0.0132935796875
"('NA19375_NA19375', 'NA19467_NA19467')",42.523037,NA19375_NA19375,NA19467_NA19467,0.0132884490625
"('NA19435_NA19435', 'NA19468_NA19468')",42.514614,NA19435_NA19435,NA19468_NA19468,0.013285816875
"('NA19351_NA19351', 'NA19372_NA19372')",42.492547,NA19351_NA19351,NA19372_NA19372,0.0132789209375
"('NA19315_NA19315', 'NA19394_NA19394')",42.453833,NA19315_NA19315,NA19394_NA19394,0.0132668228125
"('NA19384_NA19384', 'NA19394_NA19394')",42.433697,NA19384_NA19384,NA19394_NA19394,0.013260530312500001
"('NA19376_NA19376', 'NA19391_NA19391')",42.40105,NA19376_NA19376,NA19391_NA19391,0.013250328124999999
"('NA19377_NA19377', 'NA19394_NA19394')",42.357482,NA19377_NA19377,NA19394_NA19394,0.013236713124999999
"('NA19379_NA19379', 'NA19462_NA19462')",42.316328,NA19379_NA19379,NA19462_NA19462,0.0132238525
"('NA19044_NA19044', 'NA19430_NA19430')",42.306850000000004,NA19044_NA19044,NA19430_NA19430,0.013220890625000002
"('NA19351_NA19351', 'NA19436_NA19436')",42.283114,NA19351_NA19351,NA19436_NA19436,0.013213473125
"('NA19313_NA19313', 'NA19436_NA19436')",42.13846,NA19313_NA19313,NA19436_NA19436,0.01316826875
"('NA19434_NA19434', 'NA19446_NA19446')",42.066123,NA19434_NA19434,NA19446_NA19446,0.0131456634375
"('NA19321_NA19321', 'NA19439_NA19439')",42.00226,NA19321_NA19321,NA19439_NA19439,0.01312570625
"('NA19352_NA19352', 'NA19436_NA19436')",41.966865,NA19352_NA19352,NA19436_NA19436,0.0131146453125
"('NA19317_NA19317', 'NA19461_NA19461')",41.961549999999995,NA19317_NA19317,NA19461_NA19461,0.013112984375
