sample_a,sample_b,total_ibd_mb,pi_hat
NA19312_NA19312,NA19452_NA19452,23.559784,0.0073624325
NA19396_NA19396,NA19404_NA19404,23.556744,0.0073614825
NA19443_NA19443,NA19472_NA19472,23.551783,0.0073599321875
NA19457_NA19457,NA19461_NA19461,23.550663999999998,0.0073595825
NA19316_NA19316,NA19399_NA19399,23.540153,0.0073562978125
NA19359_NA19359,NA19375_NA19375,23.538064,0.007355644999999999
NA19401_NA19401,NA19448_NA19448,23.528487,0.007352652187499999
NA19401_NA19401,NA19462_NA19462,23.523769,0.007351177812500001
NA19448_NA19448,NA19472_NA19472,23.504835,0.0073452609375
NA19020_NA19020,NA19457_NA19457,23.500857,0.0073440178125
NA19311_NA19311,NA19360_NA19360,23.485551,0.0073392346875000005
NA19453_NA19453,NA19456_NA19456,23.484179,0.007338805937500001
NA19308_NA19308,NA19352_NA19352,23.483683,0.0073386509375
NA19351_NA19351,NA19462_NA19462,23.474281,0.007335712812500001
NA19331_NA19331,NA19383_NA19383,23.473091,0.0073353409375000005
NA19036_NA19036,NA19044_NA19044,23.47022,0.00733444375
NA19355_NA19355,NA19445_NA19445,23.466029,0.0073331340625
NA19435_NA19435,NA19446_NA19446,23.465168,0.007332864999999999
NA19324_NA19324,NA19440_NA19440,23.460439,0.0073313871875
NA19321_NA19321,NA19449_NA19449,23.454621,0.0073295690625
NA19324_NA19324,NA19455_NA19455,23.452663,0.0073289571875
NA19038_NA19038,NA19463_NA19463,23.445881,0.0073268378125
NA19404_NA19404,NA19431_NA19431,23.432289,0.0073225903125
NA19321_NA19321,NA19371_NA19371,23.429149,0.0073216090625
NA19466_NA19466,NA19469_NA19469,23.426493999999998,0.007320779374999999
NA19311_NA19311,NA19431_NA19431,23.423925,0.0073199765625
NA19319_NA19319,NA19445_NA19445,23.420322,0.007318850625
NA19316_NA19316,NA19453_NA19453,23.419425,0.0073185703125
NA19428_NA19428,NA19431_NA19431,23.418754,0.007318360625
NA19398_NA19398,NA19473_NA19473,23.411203999999998,0.007316001249999999
NA19338_NA19338,NA19403_NA19403,23.402855,0.0073133921875
NA19316_NA19316,NA19327_NA19327,23.396335,0.0073113546875000004
NA19315_NA19315,NA19399_NA19399,23.393855,0.0073105796875
NA19376_NA19376,NA19445_NA19445,23.376452,0.00730514125
NA19321_NA19321,NA19375_NA19375,23.365306,0.007301658125
NA19393_NA19393,NA19455_NA19455,23.363101,0.0073009690625
NA19313_NA19313,NA19328_NA19328,23.341569,0.0072942403125
NA19385_NA19385,NA19448_NA19448,23.333194,0.007291623125
NA19311_NA19311,NA19396_NA19396,23.328649,0.0072902028124999995
NA19346_NA19346,NA19399_NA19399,23.328422,0.007290131875
NA19437_NA19437,NA19455_NA19455,23.318358,0.007286986875
NA19383_NA19383,NA19452_NA19452,23.310005,0.0072843765625
NA19373_NA19373,NA19471_NA19471,23.306724,0.007283351249999999
NA19036_NA19036,NA19350_NA19350,23.305766000000002,0.007283051875000001
NA19452_NA19452,NA19472_NA19472,23.30492,0.0072827874999999995
NA19044_NA19044,NA19468_NA19468,23.296294,0.007280091875
NA19444_NA19444,NA19471_NA19471,23.294995,0.0072796859375
NA19351_NA19351,NA19380_NA19380,23.285849000000002,0.007276827812500001
NA19435_NA19435,NA19444_NA19444,23.285118,0.007276599375000001
NA19385_NA19385,NA19394_NA19394,23.279136,0.00727473
NA19452_NA19452,NA19471_NA19471,23.271091,0.0072722159375
NA19359_NA19359,NA19376_NA19376,23.252353,0.0072663603125
NA19041_NA19041,NA19312_NA19312,23.252209,0.0072663153125000005
NA19309_NA19309,NA19312_NA19312,23.249128,0.0072653525
NA19374_NA19374,NA19435_NA19435,23.247104,0.00726472
NA19375_NA19375,NA19455_NA19455,23.24698,0.00726468125
NA19327_NA19327,NA19381_NA19381,23.246441,0.0072645128125
NA19359_NA19359,NA19399_NA19399,23.244808,0.0072640025
NA19310_NA19310,NA19438_NA19438,23.24446,0.00726389375
NA19371_NA19371,NA19444_NA19444,23.243553,0.007263610312499999
NA19035_NA19035,NA19429_NA19429,23.235463,0.0072610821875
NA19035_NA19035,NA19428_NA19428,23.232805,0.007260251562499999
NA19020_NA19020,NA19466_NA19466,23.232497000000002,0.007260155312500001
NA19309_NA19309,NA19352_NA19352,23.231977,0.0072599928125
NA19451_NA19451,NA19455_NA19455,23.229421,0.007259194062499999
NA19377_NA19377,NA19395_NA19395,23.228623,0.0072589446874999995
NA19317_NA19317,NA19469_NA19469,23.223767,0.007257427187499999
NA19310_NA19310,NA19446_NA19446,23.220595,0.0072564359375
NA19393_NA19393,NA19398_NA19398,23.218709,0.0072558465625
NA19375_NA19375,NA19448_NA19448,23.212391,0.0072538721875
NA19445_NA19445,NA19472_NA19472,23.206139,0.0072519184375
NA19307_NA19307,NA19332_NA19332,23.200818,0.007250255625
NA19316_NA19316,NA19377_NA19377,23.186138,0.007245668125
NA19428_NA19428,NA19474_NA19474,23.176719,0.0072427246874999995
NA19312_NA19312,NA19380_NA19380,23.173491,0.0072417159375
NA19309_NA19309,NA19321_NA19321,23.168216,0.0072400675
NA19373_NA19373,NA19398_NA19398,23.161433,0.007237947812499999
NA19317_NA19317,NA19437_NA19437,23.159416999999998,0.0072373178125
NA19355_NA19355,NA19390_NA19390,23.156023,0.0072362571875
NA19398_NA19398,NA19451_NA19451,23.153211000000002,0.0072353784375
NA19456_NA19456,NA19473_NA19473,23.133031,0.0072290721874999995
NA19404_NA19404,NA19473_NA19473,23.125074,0.007226585625
NA19394_NA19394,NA19443_NA19443,23.112735999999998,0.007222729999999999
NA19327_NA19327,NA19435_NA19435,23.11195,0.007222484375
NA19312_NA19312,NA19359_NA19359,23.103657,0.0072198928125
NA19352_NA19352,NA19470_NA19470,23.09035,0.007215734375
NA19393_NA19393,NA19428_NA19428,23.088521999999998,0.007215163124999999
NA19381_NA19381,NA19448_NA19448,23.086653000000002,0.0072145790625000004
NA19312_NA19312,NA19472_NA19472,23.079184,0.007212245000000001
NA19046_NA19046,NA19319_NA19319,23.078587,0.007212058437499999
NA19308_NA19308,NA19390_NA19390,23.076775,0.007211492187500001
NA19035_NA19035,NA19036_NA19036,23.076572,0.007211428749999999
NA19334_NA19334,NA19359_NA19359,23.074806000000002,0.007210876875000001
NA19036_NA19036,NA19443_NA19443,23.069284,0.00720915125
NA19020_NA19020,NA19036_NA19036,23.06745,0.007208578125
NA19307_NA19307,NA19379_NA19379,23.054278,0.007204461875
NA19020_NA19020,NA19470_NA19470,23.03781,0.007199315625
NA19444_NA19444,NA19473_NA19473,23.035148999999997,0.007198484062499999
NA19399_NA19399,NA19472_NA19472,23.034606,0.007198314375
NA19044_NA19044,NA19446_NA19446,23.031784,0.0071974325
NA19319_NA19319,NA19332_NA19332,23.021003,0.0071940634375
NA19381_NA19381,NA19461_NA19461,23.016922,0.007192788125
NA19044_NA19044,NA19312_NA19312,23.016058,0.007192518125
NA19448_NA19448,NA19466_NA19466,23.013528,0.0071917275
NA19318_NA19318,NA19321_NA19321,22.999181,0.0071872440625
NA19028_NA19028,NA19321_NA19321,22.999119,0.0071872246875
NA19351_NA19351,NA19404_NA19404,22.99702,0.0071865687499999996
NA19317_NA19317,NA19355_NA19355,22.996048,0.007186265
NA19324_NA19324,NA19377_NA19377,22.995535,0.0071861046875
NA19434_NA19434,NA19435_NA19435,22.995089999999998,0.0071859656249999996
NA19315_NA19315,NA19463_NA19463,22.992692,0.00718521625
NA19044_NA19044,NA19309_NA19309,22.987334,0.007183541875
NA19041_NA19041,NA19321_NA19321,22.984201,0.0071825628124999995
NA19374_NA19374,NA19404_NA19404,22.978472,0.0071807725
NA19347_NA19347,NA19393_NA19393,22.976238,0.007180074375
NA19038_NA19038,NA19355_NA19355,22.970891,0.0071784034375000005
NA19396_NA19396,NA19452_NA19452,22.97038,0.0071782437499999996
NA19382_NA19382,NA19428_NA19428,22.966388000000002,0.0071769962500000005
NA19315_NA19315,NA19395_NA19395,22.957251,0.0071741409375
NA19317_NA19317,NA19444_NA19444,22.954636,0.00717332375
NA19436_NA19436,NA19470_NA19470,22.953424,0.007172944999999999
NA19319_NA19319,NA19371_NA19371,22.945745,0.007170545312499999
NA19352_NA19352,NA19391_NA19391,22.942989,0.0071696840625
NA19315_NA19315,NA19455_NA19455,22.934554000000002,0.0071670481250000004
NA19347_NA19347,NA19446_NA19446,22.932644,0.00716645125
NA19373_NA19373,NA19391_NA19391,22.927499,0.0071648434375
NA19446_NA19446,NA19468_NA19468,22.898291,0.0071557159375
NA19036_NA19036,NA19382_NA19382,22.894798,0.007154624375000001
NA19041_NA19041,NA19452_NA19452,22.889604,0.00715300125
NA19311_NA19311,NA19395_NA19395,22.884965,0.0071515515625000005
NA19377_NA19377,NA19404_NA19404,22.882925,0.0071509140625
NA19376_NA19376,NA19444_NA19444,22.876218,0.007148818125
NA19379_NA19379,NA19468_NA19468,22.872677,0.0071477115625
NA19451_NA19451,NA19467_NA19467,22.865673,0.0071455228125
NA19456_NA19456,NA19467_NA19467,22.864841000000002,0.007145262812500001
NA19377_NA19377,NA19434_NA19434,22.856005,0.0071425015625
NA19382_NA19382,NA19397_NA19397,22.854994,0.007142185625
NA19044_NA19044,NA19321_NA19321,22.851806,0.007141189375
NA19359_NA19359,NA19470_NA19470,22.843612,0.00713862875
NA19334_NA19334,NA19449_NA19449,22.819614,0.007131129375000001
NA19403_NA19403,NA19440_NA19440,22.803731,0.0071261659375
NA19395_NA19395,NA19440_NA19440,22.802484,0.00712577625
NA19376_NA19376,NA19446_NA19446,22.795743,0.0071236696875000005
NA19380_NA19380,NA19397_NA19397,22.791614,0.007122379375
NA19428_NA19428,NA19466_NA19466,22.791435999999997,0.0071223237499999995
NA19355_NA19355,NA19435_NA19435,22.788,0.00712125
NA19434_NA19434,NA19457_NA19457,22.779565,0.0071186140625000005
NA19350_NA19350,NA19428_NA19428,22.776483,0.0071176509375
NA19383_NA19383,NA19461_NA19461,22.774253,0.007116954062500001
NA19309_NA19309,NA19440_NA19440,22.766302,0.007114469375
NA19440_NA19440,NA19470_NA19470,22.759559,0.0071123621875
NA19324_NA19324,NA19466_NA19466,22.757987,0.0071118709375
NA19318_NA19318,NA19375_NA19375,22.754192,0.007110685
NA19463_NA19463,NA19469_NA19469,22.754077,0.007110649062499999
NA19390_NA19390,NA19466_NA19466,22.753856,0.00711058
NA19393_NA19393,NA19456_NA19456,22.751957,0.0071099865625
NA19327_NA19327,NA19451_NA19451,22.746181,0.0071081815625
NA19328_NA19328,NA19474_NA19474,22.743533000000003,0.007107354062500001
NA19382_NA19382,NA19394_NA19394,22.742408,0.0071070025
NA19350_NA19350,NA19452_NA19452,22.73523,0.007104759375
NA19351_NA19351,NA19377_NA19377,22.732729,0.0071039778125
NA19434_NA19434,NA19468_NA19468,22.731597,0.0071036240625
NA19377_NA19377,NA19383_NA19383,22.721388,0.00710043375
NA19373_NA19373,NA19429_NA19429,22.716383,0.0070988696875
NA19350_NA19350,NA19390_NA19390,22.710282,0.0070969631249999995
NA19381_NA19381,NA19436_NA19436,22.70533,0.007095415625
NA19028_NA19028,NA19462_NA19462,22.692953,0.0070915478125
NA19311_NA19311,NA19316_NA19316,22.684006,0.007088751875
NA19398_NA19398,NA19428_NA19428,22.682708,0.0070883462500000004
NA19307_NA19307,NA19310_NA19310,22.681299,0.0070879059375
NA19315_NA19315,NA19384_NA19384,22.674898,0.007085905625
NA19445_NA19445,NA19469_NA19469,22.670073,0.0070843978125
NA19346_NA19346,NA19383_NA19383,22.669512,0.0070842225
NA19331_NA19331,NA19376_NA19376,22.658491,0.007080778437500001
NA19317_NA19317,NA19346_NA19346,22.651748,0.007078671250000001
NA19355_NA19355,NA19456_NA19456,22.651047,0.0070784521875
NA19456_NA19456,NA19472_NA19472,22.640627,0.0070751959375
NA19452_NA19452,NA19468_NA19468,22.635562,0.007073613125
NA19313_NA19313,NA19404_NA19404,22.623868,0.007069958750000001
NA19331_NA19331,NA19396_NA19396,22.623618999999998,0.007069880937499999
NA19319_NA19319,NA19462_NA19462,22.617205,0.0070678765624999996
NA19383_NA19383,NA19395_NA19395,22.596128,0.0070612900000000004
NA19317_NA19317,NA19359_NA19359,22.589584000000002,0.0070592450000000005
NA19398_NA19398,NA19461_NA19461,22.588217,0.0070588178125
NA19350_NA19350,NA19373_NA19373,22.580163,0.007056300937499999
NA19311_NA19311,NA19448_NA19448,22.579666,0.0070561456249999994
NA19383_NA19383,NA19429_NA19429,22.578522,0.007055788125
NA19046_NA19046,NA19462_NA19462,22.577064,0.0070553325
NA19311_NA19311,NA19463_NA19463,22.576627000000002,0.007055195937500001
NA19385_NA19385,NA19401_NA19401,22.570682,0.007053338125
NA19334_NA19334,NA19376_NA19376,22.561752000000002,0.0070505475000000005
NA19020_NA19020,NA19448_NA19448,22.561238,0.007050386875
NA19038_NA19038,NA19448_NA19448,22.557085,0.0070490890625000005
NA19346_NA19346,NA19470_NA19470,22.554205,0.0070481890625
NA19404_NA19404,NA19469_NA19469,22.551299999999998,0.007047281249999999
NA19038_NA19038,NA19457_NA19457,22.539155,0.0070434859375
NA19318_NA19318,NA19372_NA19372,22.536538,0.007042668125
NA19308_NA19308,NA19470_NA19470,22.536455,0.0070426421875
NA19461_NA19461,NA19463_NA19463,22.524445,0.0070388890625
NA19316_NA19316,NA19456_NA19456,22.521383,0.0070379321875
NA19028_NA19028,NA19436_NA19436,22.50294,0.00703216875
NA19038_NA19038,NA19393_NA19393,22.502401,0.0070320003125
NA19020_NA19020,NA19380_NA19380,22.499479,0.0070310871875
NA19398_NA19398,NA19399_NA19399,22.496251,0.0070300784375
NA19453_NA19453,NA19472_NA19472,22.49231,0.007028846875
NA19355_NA19355,NA19385_NA19385,22.484406,0.007026376875
NA19437_NA19437,NA19445_NA19445,22.483924000000002,0.007026226250000001
NA19455_NA19455,NA19462_NA19462,22.47888,0.00702465
NA19038_NA19038,NA19474_NA19474,22.472707,0.0070227209375
NA19044_NA19044,NA19346_NA19346,22.466417999999997,0.007020755624999999
NA19309_NA19309,NA19466_NA19466,22.462553,0.0070195478125
NA19338_NA19338,NA19448_NA19448,22.457663,0.0070180196875
NA19319_NA19319,NA19468_NA19468,22.430903999999998,0.0070096575
NA19380_NA19380,NA19456_NA19456,22.424735,0.0070077296874999995
NA19359_NA19359,NA19474_NA19474,22.423088,0.007007215
NA19321_NA19321,NA19438_NA19438,22.421825,0.007006820312499999
NA19375_NA19375,NA19473_NA19473,22.417186,0.007005370625
NA19456_NA19456,NA19466_NA19466,22.411745,0.0070036703125
NA19035_NA19035,NA19352_NA19352,22.409295,0.0070029046875
NA19397_NA19397,NA19401_NA19401,22.403226,0.007001008125
NA19403_NA19403,NA19466_NA19466,22.398917,0.0069996615625000005
NA19355_NA19355,NA19466_NA19466,22.391825,0.0069974453125
NA19327_NA19327,NA19385_NA19385,22.389778999999997,0.0069968059374999995
NA19397_NA19397,NA19466_NA19466,22.386702,0.006995844375
NA19375_NA19375,NA19444_NA19444,22.384555,0.006995173437499999
NA19321_NA19321,NA19379_NA19379,22.380974000000002,0.006994054375
NA19036_NA19036,NA19397_NA19397,22.371622,0.006991131875
NA19373_NA19373,NA19446_NA19446,22.370565,0.006990801562499999
NA19456_NA19456,NA19468_NA19468,22.364480999999998,0.006988900312499999
NA19313_NA19313,NA19437_NA19437,22.347813,0.0069836915625
NA19453_NA19453,NA19466_NA19466,22.346343,0.006983232187500001
NA19313_NA19313,NA19347_NA19347,22.336329,0.0069801028125
NA19381_NA19381,NA19452_NA19452,22.325991000000002,0.0069768721875
NA19332_NA19332,NA19352_NA19352,22.322627,0.0069758209375
NA19347_NA19347,NA19435_NA19435,22.309668,0.00697177125
NA19020_NA19020,NA19390_NA19390,22.308134,0.006971291875
NA19308_NA19308,NA19440_NA19440,22.305793,0.0069705603125000005
NA19309_NA19309,NA19350_NA19350,22.304491000000002,0.0069701534375
NA19038_NA19038,NA19395_NA19395,22.303396,0.00696981125
NA19035_NA19035,NA19384_NA19384,22.294940999999998,0.0069671690625
NA19355_NA19355,NA19429_NA19429,22.274583,0.0069608071875
NA19431_NA19431,NA19449_NA19449,22.274127,0.0069606646875
NA19028_NA19028,NA19439_NA19439,22.27363,0.006960509375
NA19028_NA19028,NA19307_NA19307,22.272612,0.00696019125
NA19317_NA19317,NA19403_NA19403,22.269012,0.00695906625
NA19443_NA19443,NA19474_NA19474,22.262227000000003,0.006956945937500001
NA19403_NA19403,NA19448_NA19448,22.261335000000003,0.0069566671875000005
NA19457_NA19457,NA19469_NA19469,22.257942,0.006955606875
NA19377_NA19377,NA19437_NA19437,22.241104,0.006950345
NA19403_NA19403,NA19429_NA19429,22.235236999999998,0.006948511562499999
NA19468_NA19468,NA19470_NA19470,22.232301,0.0069475940625
NA19324_NA19324,NA19471_NA19471,22.229084999999998,0.0069465890624999995
NA19397_NA19397,NA19443_NA19443,22.218944,0.0069434200000000005
NA19396_NA19396,NA19448_NA19448,22.213138999999998,0.0069416059374999995
NA19044_NA19044,NA19469_NA19469,22.212145,0.0069412953125
NA19338_NA19338,NA19452_NA19452,22.211256,0.0069410175
NA19383_NA19383,NA19443_NA19443,22.210635,0.0069408234375
NA19350_NA19350,NA19395_NA19395,22.207816,0.006939942500000001
NA19035_NA19035,NA19451_NA19451,22.197225,0.0069366328124999994
NA19360_NA19360,NA19439_NA19439,22.192784,0.006935245
NA19035_NA19035,NA19380_NA19380,22.183498,0.0069323431250000005
NA19036_NA19036,NA19316_NA19316,22.172333000000002,0.006928854062500001
NA19334_NA19334,NA19391_NA19391,22.172315,0.0069288484375
NA19391_NA19391,NA19451_NA19451,22.167306,0.006927283125
NA19456_NA19456,NA19474_NA19474,22.162806,0.006925876875
NA19308_NA19308,NA19446_NA19446,22.156373000000002,0.0069238665625000004
NA19391_NA19391,NA19444_NA19444,22.151757,0.0069224240625
NA19429_NA19429,NA19472_NA19472,22.145369,0.006920427812499999
NA19456_NA19456,NA19471_NA19471,22.137054,0.006917829375
NA19443_NA19443,NA19468_NA19468,22.135806,0.006917439375
NA19373_NA19373,NA19448_NA19448,22.130924,0.00691591375
NA19317_NA19317,NA19371_NA19371,22.129322,0.0069154131249999995
NA19359_NA19359,NA19393_NA19393,22.124204,0.00691381375
NA19382_NA19382,NA19396_NA19396,22.124146,0.006913795625
NA19028_NA19028,NA19318_NA19318,22.09768,0.006905525
NA19347_NA19347,NA19379_NA19379,22.089742,0.006903044375
NA19332_NA19332,NA19372_NA19372,22.086882,0.006902150625
NA19395_NA19395,NA19453_NA19453,22.081256,0.0069003925
NA19436_NA19436,NA19472_NA19472,22.078307,0.0068994709375
NA19375_NA19375,NA19474_NA19474,22.072362,0.006897613124999999
NA19382_NA19382,NA19446_NA19446,22.071867,0.0068974584375
NA19379_NA19379,NA19466_NA19466,22.057144,0.0068928575
NA19324_NA19324,NA19373_NA19373,22.057044,0.00689282625
NA19429_NA19429,NA19434_NA19434,22.040262,0.006887581875
NA19371_NA19371,NA19373_NA19373,22.034731999999998,0.0068858537499999995
NA19371_NA19371,NA19468_NA19468,22.030762,0.006884613124999999
NA19462_NA19462,NA19470_NA19470,22.029397,0.0068841865625
NA19431_NA19431,NA19434_NA19434,22.029154,0.006884110624999999
NA19440_NA19440,NA19449_NA19449,22.02603,0.006883134375
NA19399_NA19399,NA19463_NA19463,22.025919000000002,0.006883099687500001
NA19372_NA19372,NA19457_NA19457,22.019138,0.006880980625000001
NA19313_NA19313,NA19456_NA19456,21.991822,0.006872444375
NA19315_NA19315,NA19393_NA19393,21.986599,0.0068708121874999995
NA19438_NA19438,NA19456_NA19456,21.979741,0.0068686690625
NA19381_NA19381,NA19390_NA19390,21.971547,0.006866108437500001
NA19397_NA19397,NA19440_NA19440,21.970576,0.006865805
NA19355_NA19355,NA19428_NA19428,21.948399000000002,0.0068588746875000006
NA19374_NA19374,NA19430_NA19430,21.929079,0.0068528371875
NA19317_NA19317,NA19321_NA19321,21.919128,0.0068497275000000005
NA19028_NA19028,NA19452_NA19452,21.91394,0.00684810625
NA19315_NA19315,NA19467_NA19467,21.899949,0.0068437340625
NA19317_NA19317,NA19445_NA19445,21.895749,0.006842421562499999
NA19461_NA19461,NA19474_NA19474,21.883458,0.006838580625
NA19346_NA19346,NA19376_NA19376,21.881673,0.0068380228125
NA19380_NA19380,NA19439_NA19439,21.87525,0.0068360156250000005
NA19313_NA19313,NA19397_NA19397,21.872650999999998,0.0068352034374999995
NA19431_NA19431,NA19453_NA19453,21.872194,0.006835060625
NA19041_NA19041,NA19471_NA19471,21.862951,0.0068321721875
NA19317_NA19317,NA19446_NA19446,21.854859,0.0068296434375000005
NA19383_NA19383,NA19437_NA19437,21.854299,0.006829468437500001
NA19316_NA19316,NA19379_NA19379,21.850911,0.0068284096875
NA19384_NA19384,NA19438_NA19438,21.850704999999998,0.006828345312499999
NA19310_NA19310,NA19473_NA19473,21.841426,0.006825445624999999
NA19311_NA19311,NA19398_NA19398,21.841106,0.006825345625
NA19334_NA19334,NA19352_NA19352,21.835691,0.0068236534375000005
NA19359_NA19359,NA19398_NA19398,21.835574,0.006823616875000001
NA19038_NA19038,NA19398_NA19398,21.832237,0.0068225740625
NA19360_NA19360,NA19397_NA19397,21.832048999999998,0.006822515312499999
NA19429_NA19429,NA19445_NA19445,21.829897,0.006821842812499999
NA19399_NA19399,NA19456_NA19456,21.818358,0.006818236875
NA19346_NA19346,NA19381_NA19381,21.817504,0.00681797
NA19391_NA19391,NA19474_NA19474,21.814656,0.00681708
NA19382_NA19382,NA19471_NA19471,21.807221,0.0068147565625
NA19036_NA19036,NA19395_NA19395,21.795782000000003,0.006811181875000001
NA19404_NA19404,NA19466_NA19466,21.793969,0.006810615312500001
NA19317_NA19317,NA19332_NA19332,21.790434,0.006809510625
NA19318_NA19318,NA19457_NA19457,21.788433,0.0068088853125000005
NA19318_NA19318,NA19355_NA19355,21.777865,0.0068055828125
NA19431_NA19431,NA19456_NA19456,21.777815,0.0068055671875
NA19355_NA19355,NA19359_NA19359,21.769102,0.006802844375
NA19385_NA19385,NA19439_NA19439,21.765146,0.006801608125000001
NA19436_NA19436,NA19445_NA19445,21.763995,0.006801248437500001
NA19307_NA19307,NA19468_NA19468,21.750984,0.0067971824999999994
NA19036_NA19036,NA19381_NA19381,21.749023,0.0067965696875
NA19324_NA19324,NA19456_NA19456,21.748675,0.006796460937499999
NA19316_NA19316,NA19401_NA19401,21.747684,0.00679615125
NA19317_NA19317,NA19428_NA19428,21.743222,0.006794756874999999
NA19036_NA19036,NA19472_NA19472,21.735761999999998,0.006792425624999999
NA19310_NA19310,NA19436_NA19436,21.734019,0.0067918809375
NA19434_NA19434,NA19467_NA19467,21.722918,0.006788411875
NA19350_NA19350,NA19470_NA19470,21.715712,0.00678616
NA19379_NA19379,NA19471_NA19471,21.714368,0.00678574
NA19439_NA19439,NA19471_NA19471,21.705748,0.00678304625
NA19310_NA19310,NA19382_NA19382,21.702287,0.006781964687499999
NA19434_NA19434,NA19472_NA19472,21.702216,0.0067819425
NA19374_NA19374,NA19451_NA19451,21.692822,0.006779006875
NA19318_NA19318,NA19449_NA19449,21.690458,0.0067782681249999996
NA19311_NA19311,NA19462_NA19462,21.690294,0.0067782168750000005
NA19327_NA19327,NA19403_NA19403,21.689961,0.0067781128125
NA19351_NA19351,NA19401_NA19401,21.687086,0.006777214375
NA19309_NA19309,NA19429_NA19429,21.681677,0.0067755240625
NA19307_NA19307,NA19359_NA19359,21.674253,0.0067732040625
NA19350_NA19350,NA19436_NA19436,21.671227000000002,0.0067722584375
NA19319_NA19319,NA19434_NA19434,21.660578,0.006768930625
NA19020_NA19020,NA19371_NA19371,21.653796,0.00676681125
NA19352_NA19352,NA19448_NA19448,21.650761,0.0067658628125
NA19380_NA19380,NA19404_NA19404,21.648843,0.006765263437499999
NA19429_NA19429,NA19468_NA19468,21.64591,0.0067643468750000005
NA19380_NA19380,NA19444_NA19444,21.636627,0.0067614459375
NA19403_NA19403,NA19457_NA19457,21.628501,0.0067589065625
NA19319_NA19319,NA19375_NA19375,21.627061,0.0067584565625
NA19372_NA19372,NA19461_NA19461,21.621707999999998,0.006756783749999999
NA19431_NA19431,NA19469_NA19469,21.621695000000003,0.006756779687500001
NA19377_NA19377,NA19381_NA19381,21.618662,0.006755831875
NA19308_NA19308,NA19451_NA19451,21.613726,0.006754289375
NA19028_NA19028,NA19434_NA19434,21.605498,0.006751718125
NA19455_NA19455,NA19456_NA19456,21.600663,0.0067502071875
NA19038_NA19038,NA19436_NA19436,21.599688999999998,0.006749902812499999
NA19451_NA19451,NA19468_NA19468,21.596968,0.0067490525
NA19347_NA19347,NA19457_NA19457,21.590989,0.0067471840625
NA19313_NA19313,NA19391_NA19391,21.585604,0.00674550125
NA19355_NA19355,NA19401_NA19401,21.580415,0.006743879687499999
NA19317_NA19317,NA19377_NA19377,21.575933,0.0067424790625
NA19391_NA19391,NA19472_NA19472,21.56408,0.006738775
NA19310_NA19310,NA19467_NA19467,21.546462000000002,0.006733269375000001
NA19338_NA19338,NA19383_NA19383,21.543728,0.006732415
NA19321_NA19321,NA19324_NA19324,21.53959,0.006731121875
NA19309_NA19309,NA19334_NA19334,21.534216999999998,0.006729442812499999
NA19324_NA19324,NA19327_NA19327,21.529595999999998,0.006727998749999999
NA19383_NA19383,NA19385_NA19385,21.527975,0.006727492187500001
NA19352_NA19352,NA19437_NA19437,21.52502,0.00672656875
NA19429_NA19429,NA19438_NA19438,21.52239,0.006725746875000001
NA19041_NA19041,NA19398_NA19398,21.520501,0.0067251565625
NA19428_NA19428,NA19440_NA19440,21.512737,0.0067227303125
NA19403_NA19403,NA19455_NA19455,21.510566,0.006722051875
NA19334_NA19334,NA19377_NA19377,21.509986,0.006721870625
NA19310_NA19310,NA19376_NA19376,21.479576,0.0067123675
NA19444_NA19444,NA19462_NA19462,21.479568,0.0067123650000000005
NA19046_NA19046,NA19470_NA19470,21.476945,0.0067115453125
NA19375_NA19375,NA19439_NA19439,21.471422,0.006709819375
NA19393_NA19393,NA19466_NA19466,21.470131000000002,0.006709415937500001
NA19448_NA19448,NA19453_NA19453,21.468983,0.006709057187500001
NA19308_NA19308,NA19371_NA19371,21.463032,0.0067071974999999995
NA19041_NA19041,NA19430_NA19430,21.458683,0.0067058384375
NA19382_NA19382,NA19472_NA19472,21.452353,0.0067038603125
NA19347_NA19347,NA19350_NA19350,21.451671,0.0067036471875
NA19312_NA19312,NA19394_NA19394,21.436833,0.0066990103125
NA19328_NA19328,NA19382_NA19382,21.431308,0.0066972837500000005
NA19396_NA19396,NA19436_NA19436,21.426304000000002,0.0066957200000000005
NA19324_NA19324,NA19384_NA19384,21.415027000000002,0.006692195937500001
NA19331_NA19331,NA19451_NA19451,21.411272,0.0066910225
NA19376_NA19376,NA19390_NA19390,21.411238,0.006691011875000001
NA19311_NA19311,NA19445_NA19445,21.393527000000002,0.0066854771875
NA19307_NA19307,NA19435_NA19435,21.36663,0.006677071875
NA19355_NA19355,NA19471_NA19471,21.359604,0.0066748762500000005
NA19428_NA19428,NA19446_NA19446,21.344284,0.00667008875
NA19307_NA19307,NA19385_NA19385,21.342465,0.0066695203125
NA19309_NA19309,NA19463_NA19463,21.341781,0.0066693065625
NA19311_NA19311,NA19471_NA19471,21.327849,0.0066649528125000005
NA19347_NA19347,NA19382_NA19382,21.301034,0.006656573125000001
NA19397_NA19397,NA19456_NA19456,21.297027,0.0066553209375
NA19041_NA19041,NA19404_NA19404,21.294810000000002,0.006654628125000001
NA19355_NA19355,NA19397_NA19397,21.294795999999998,0.00665462375
NA19317_NA19317,NA19374_NA19374,21.294046,0.006654389375000001
NA19035_NA19035,NA19444_NA19444,21.29402,0.00665438125
NA19020_NA19020,NA19331_NA19331,21.292672,0.0066539599999999996
