sample_a,sample_b,total_ibd_mb,pi_hat
NA19310,NA19472,31.357577,0.0097992428125
NA19312,NA19448,31.357218,0.009799130625
NA19376,NA19394,31.349197,0.0097966240625
NA19020,NA19453,31.34536,0.009795425
NA19020,NA19430,31.34536,0.009795425
NA19359,NA19435,31.342982,0.009794681874999999
NA19384,NA19451,31.341475,0.009794210937499999
NA19309,NA19372,31.340154,0.009793798125
NA19351,NA19435,31.339316,0.00979353625
NA19375,NA19449,31.337062,0.009792831875
NA19328,NA19391,31.323762,0.009788675625
NA19377,NA19385,31.318634,0.009787073125
NA19035,NA19338,31.310908,0.009784658750000001
NA19331,NA19435,31.310434,0.009784510625
NA19028,NA19038,31.302417,0.0097820053125
NA19350,NA19451,31.302224,0.009781945
NA19372,NA19380,31.301057,0.0097815803125
NA19439,NA19466,31.28049,0.009775153125
NA19038,NA19379,31.277309,0.0097741590625
NA19044,NA19360,31.26393,0.009769978125
NA19311,NA19317,31.25817,0.009768178125
NA19321,NA19352,31.252696,0.0097664675
NA19321,NA19347,31.252696,0.0097664675
NA19311,NA19466,31.250332,0.009765728750000001
NA19310,NA19431,31.246315,0.009764473437499999
NA19028,NA19398,31.244905,0.0097640328125
NA19334,NA19430,31.240494,0.009762654375
NA19038,NA19331,31.240494,0.009762654375
NA19331,NA19430,31.240494,0.009762654375
NA19038,NA19334,31.240494,0.009762654375
NA19395,NA19467,31.231939,0.009759980937500001
NA19456,NA19461,31.229471,0.0097592096875
NA19403,NA19463,31.228673,0.0097589603125
NA19038,NA19317,31.218867,0.0097558959375
NA19372,NA19468,31.215758,0.009754924375
NA19318,NA19430,31.215542,0.009754856875
NA19028,NA19446,31.213582,0.009754244375
NA19375,NA19430,31.213525,0.009754226562500001
NA19393,NA19439,31.202327,0.0097507271875
NA19428,NA19451,31.191922,0.009747475625
NA19328,NA19350,31.188356,0.00974636125
NA19334,NA19434,31.184826,0.009745258125
NA19308,NA19338,31.184582,0.009745181875
NA19312,NA19452,31.182294,0.009744466875
NA19443,NA19446,31.181134,0.009744104375
NA19347,NA19438,31.180862,0.009744019375000001
NA19038,NA19434,31.179785,0.0097436828125
NA19403,NA19430,31.177339,0.0097429184375
NA19028,NA19377,31.162417,0.009738255312500001
NA19310,NA19436,31.159498,0.009737343124999999
NA19381,NA19463,31.152355,0.0097351109375
NA19038,NA19397,31.150328,0.0097344775
NA19398,NA19436,31.143283,0.0097322759375
NA19311,NA19351,31.138931,0.0097309159375
NA19041,NA19334,31.136477,0.0097301490625
NA19352,NA19395,31.129745,0.0097280453125
NA19404,NA19463,31.129646,0.009728014375
NA19310,NA19390,31.129051,0.0097278284375
NA19020,NA19428,31.123554,0.009726110625
NA19332,NA19382,31.12252,0.009725787500000001
NA19307,NA19375,31.112917,0.0097227865625
NA19436,NA19438,31.112392,0.0097226225
NA19046,NA19381,31.110265,0.0097219578125
NA19332,NA19463,31.10837,0.009721365625
NA19321,NA19451,31.094369,0.0097169903125
NA19328,NA19428,31.092026,0.009716258125
NA19352,NA19398,31.090213,0.0097156915625
NA19384,NA19403,31.089414,0.009715441875000001
NA19381,NA19435,31.088776,0.0097152425
NA19375,NA19391,31.088257,0.009715080312499999
NA19321,NA19355,31.087396,0.00971481125
NA19436,NA19463,31.080902,0.009712781875
NA19331,NA19379,31.076848,0.009711514999999999
NA19334,NA19379,31.076848,0.009711514999999999
NA19307,NA19440,31.076493,0.0097114040625
NA19020,NA19038,31.074107,0.0097106584375
NA19328,NA19382,31.074107,0.0097106584375
NA19041,NA19046,31.074007,0.009710627187500001
NA19391,NA19471,31.071541,0.0097098565625
NA19317,NA19430,31.067941,0.0097087315625
NA19038,NA19384,31.067659,0.0097086434375
NA19434,NA19472,31.064225,0.0097075703125
NA19321,NA19468,31.062567,0.0097070521875
NA19453,NA19468,31.059413,0.009706066562499999
NA19311,NA19334,31.055208,0.0097047525
NA19311,NA19331,31.055208,0.0097047525
NA19338,NA19397,31.04728,0.009702275
NA19381,NA19398,31.036177,0.0096988053125
NA19395,NA19430,31.031879,0.0096974621875
NA19311,NA19375,31.031089,0.0096972153125
NA19404,NA19439,31.028808,0.0096965025
NA19308,NA19439,31.02614,0.00969566875
NA19321,NA19428,31.024142,0.009695044375
NA19020,NA19319,31.020131,0.0096937909375
NA19046,NA19472,31.016499,0.0096926559375
NA19403,NA19452,31.008455,0.0096901421875
NA19311,NA19313,31.007967,0.009689989687500001
NA19379,NA19394,30.986857,0.0096833928125
NA19401,NA19472,30.986254,0.009683204374999999
NA19468,NA19471,30.98525,0.009682890625000001
NA19351,NA19473,30.978859,0.0096808934375
NA19347,NA19439,30.974046,0.009679389375
NA19313,NA19403,30.970696,0.0096783425
NA19028,NA19307,30.969553,0.0096779853125
NA19327,NA19393,30.96843,0.009677634375
NA19391,NA19453,30.965306,0.009676658125000001
NA19309,NA19311,30.964398,0.009676374375
NA19404,NA19472,30.964261,0.0096763315625
NA19436,NA19455,30.961336,0.0096754175
NA19036,NA19466,30.955142,0.009673481874999999
NA19445,NA19451,30.952632,0.0096726975
NA19359,NA19446,30.948938,0.009671543125
NA19036,NA19038,30.948938,0.009671543125
NA19380,NA19401,30.944388,0.00967012125
NA19375,NA19384,30.942619,0.0096695684375
NA19338,NA19384,30.939397,0.0096685615625
NA19321,NA19384,30.936841,0.009667762812500001
NA19453,NA19457,30.935295,0.0096672796875
NA19374,NA19430,30.933234,0.009666635625
NA19327,NA19391,30.931785,0.0096661828125
NA19310,NA19374,30.921126,0.009662851875
NA19376,NA19436,30.919549,0.0096623590625
NA19028,NA19467,30.9155,0.00966109375
NA19404,NA19440,30.905972,0.00965811625
NA19439,NA19453,30.904503,0.0096576571875
NA19463,NA19467,30.902013,0.0096568790625
NA19352,NA19379,30.89483,0.009654634375
NA19384,NA19398,30.893811,0.0096543159375
NA19397,NA19466,30.889596,0.00965299875
NA19327,NA19472,30.888914,0.009652785625
NA19331,NA19350,30.885921,0.0096518503125
NA19334,NA19350,30.885921,0.0096518503125
NA19046,NA19467,30.885206,0.009651626875
NA19350,NA19429,30.881048,0.0096503275
NA19338,NA19461,30.880533,0.0096501665625
NA19377,NA19394,30.878184,0.009649432500000001
NA19431,NA19444,30.874239,0.0096481996875
NA19307,NA19359,30.873727,0.0096480396875
NA19338,NA19359,30.872624,0.009647695
NA19313,NA19372,30.872624,0.009647695
NA19397,NA19444,30.869033,0.0096465728125
NA19020,NA19466,30.863697,0.0096449053125
NA19381,NA19403,30.852301,0.0096413440625
NA19352,NA19360,30.851246,0.009641014375
NA19355,NA19466,30.847876,0.00963996125
NA19428,NA19456,30.845014,0.009639066875
NA19390,NA19455,30.843459,0.0096385809375
NA19352,NA19391,30.836794,0.009636498125
NA19038,NA19440,30.836556,0.009636423750000001
NA19359,NA19453,30.828677,0.0096339615625
NA19317,NA19453,30.828677,0.0096339615625
NA19328,NA19372,30.828677,0.0096339615625
NA19324,NA19379,30.824721,0.0096327253125
NA19462,NA19467,30.823718,0.009632411875
NA19041,NA19403,30.822938,0.009632168125
NA19377,NA19449,30.820839,0.0096315121875
NA19321,NA19439,30.815538,0.009629855625
NA19463,NA19466,30.809158,0.009627861875
NA19445,NA19452,30.801094,0.009625341875
NA19334,NA19384,30.798325,0.0096244765625
NA19331,NA19384,30.798325,0.0096244765625
NA19312,NA19398,30.798325,0.0096244765625
NA19324,NA19401,30.796712,0.0096239725
NA19360,NA19463,30.794115,0.0096231609375
NA19317,NA19462,30.79158,0.00962236875
NA19384,NA19404,30.79158,0.00962236875
NA19383,NA19435,30.788202,0.009621313125
NA19374,NA19472,30.773891,0.0096168409375
NA19350,NA19381,30.773891,0.0096168409375
NA19436,NA19439,30.766263,0.0096144571875
NA19310,NA19317,30.763032,0.0096134475
NA19020,NA19440,30.762669,0.0096133340625
NA19350,NA19375,30.760752,0.009612735
NA19312,NA19397,30.760704,0.00961272
NA19396,NA19446,30.757012,0.00961156625
NA19044,NA19463,30.742278,0.009606961875
NA19308,NA19324,30.740857,0.0096065178125
NA19028,NA19448,30.735041,0.009604700312499999
NA19467,NA19472,30.730942,0.009603419375
NA19327,NA19403,30.730942,0.009603419375
NA19397,NA19472,30.728324,0.00960260125
NA19372,NA19437,30.726931,0.0096021659375
NA19472,NA19474,30.723745,0.0096011703125
NA19307,NA19379,30.722649,0.0096008278125
NA19359,NA19381,30.722424,0.0096007575
NA19359,NA19380,30.718202,0.009599438125
NA19036,NA19395,30.718202,0.009599438125
NA19028,NA19451,30.710259,0.0095969559375
NA19020,NA19350,30.707554,0.009596110625
NA19309,NA19355,30.706351,0.009595734687500001
NA19351,NA19352,30.704836,0.00959526125
NA19347,NA19351,30.704836,0.00959526125
NA19332,NA19461,30.703888,0.009594965
NA19352,NA19456,30.703888,0.009594965
NA19381,NA19384,30.702899,0.0095946559375
NA19319,NA19462,30.701967,0.0095943646875
NA19375,NA19463,30.70037,0.009593865625
NA19391,NA19436,30.696093,0.0095925290625
NA19346,NA19359,30.693365,0.0095916765625
NA19355,NA19462,30.691786,0.009591183125
NA19311,NA19383,30.687174,0.009589741875
NA19317,NA19436,30.686504,0.0095895325
NA19041,NA19332,30.681154,0.009587860625
NA19020,NA19046,30.679336,0.0095872925
NA19395,NA19462,30.673536,0.00958548
NA19321,NA19430,30.673536,0.00958548
NA19020,NA19308,30.673536,0.00958548
NA19038,NA19444,30.672168,0.0095850525
NA19028,NA19403,30.67004,0.0095843875
NA19359,NA19430,30.665922,0.009583100625
NA19035,NA19036,30.649973,0.009578116562499999
NA19352,NA19384,30.648053,0.009577516562500001
NA19347,NA19404,30.648053,0.009577516562500001
NA19351,NA19403,30.648053,0.009577516562500001
NA19347,NA19384,30.648053,0.009577516562500001
NA19380,NA19462,30.646537,0.009577042812499999
NA19035,NA19452,30.643602,0.009576125625000001
NA19393,NA19395,30.641547,0.009575483437499999
NA19385,NA19452,30.640892,0.009575278750000001
NA19311,NA19436,30.636251,0.009573828437500001
NA19307,NA19451,30.636251,0.009573828437500001
NA19312,NA19328,30.633521,0.009572975312499999
NA19041,NA19436,30.632898,0.009572780625000001
NA19312,NA19331,30.629125,0.009571601562499999
NA19379,NA19391,30.62721,0.009571003125
NA19036,NA19472,30.623709,0.0095699090625
NA19398,NA19431,30.622267,0.009569458437500001
NA19431,NA19445,30.618776,0.009568367500000001
NA19350,NA19434,30.613924,0.009566851250000001
NA19394,NA19440,30.611874,0.009566210625
NA19382,NA19455,30.608234,0.009565073125
NA19351,NA19466,30.601871,0.009563084687499999
NA19046,NA19440,30.601581,0.0095629940625
NA19317,NA19395,30.600377,0.0095626178125
NA19390,NA19449,30.593,0.0095603125
NA19020,NA19359,30.592444,0.00956013875
NA19308,NA19468,30.592424,0.0095601325
NA19020,NA19467,30.592424,0.0095601325
NA19428,NA19435,30.590775,0.009559617187500001
NA19041,NA19449,30.590427,0.0095595084375
NA19360,NA19404,30.589365,0.0095591765625
NA19028,NA19372,30.588384,0.00955887
NA19317,NA19359,30.588384,0.00955887
NA19351,NA19395,30.588384,0.00955887
NA19316,NA19338,30.585458,0.009557955625
NA19346,NA19451,30.583165,0.0095572390625
NA19381,NA19395,30.581679,0.0095567746875
NA19321,NA19327,30.581111,0.0095565971875
NA19321,NA19379,30.580437,0.0095563865625
NA19309,NA19391,30.575439,0.0095548246875
NA19351,NA19452,30.57402,0.00955438125
NA19321,NA19404,30.569856,0.00955308
NA19428,NA19434,30.567912,0.009552472499999999
NA19038,NA19347,30.567068,0.00955220875
NA19046,NA19350,30.565932,0.00955185375
NA19352,NA19401,30.565619,0.0095517559375
NA19436,NA19472,30.564197,0.0095513115625
NA19359,NA19455,30.563658,0.009551143125
NA19350,NA19428,30.55974,0.00954991875
NA19446,NA19474,30.555602,0.009548625625
NA19035,NA19390,30.554091,0.0095481534375
NA19309,NA19374,30.553967,0.0095481146875
NA19331,NA19385,30.55241,0.009547628124999999
NA19327,NA19377,30.551908,0.00954747125
NA19377,NA19446,30.551908,0.00954747125
NA19380,NA19461,30.550369,0.0095469903125
NA19372,NA19455,30.550369,0.0095469903125
NA19321,NA19328,30.547279,0.0095460246875
NA19397,NA19429,30.542069,0.0095443965625
NA19352,NA19377,30.533352,0.0095416725
NA19394,NA19398,30.533352,0.0095416725
NA19347,NA19377,30.533352,0.0095416725
NA19473,NA19474,30.53335,0.009541671875
NA19038,NA19350,30.531505,0.0095410953125
NA19456,NA19473,30.529809,0.0095405653125
NA19360,NA19428,30.528885,0.0095402765625
NA19391,NA19456,30.525115,0.009539098437499999
NA19351,NA19431,30.525115,0.009539098437499999
NA19041,NA19351,30.52068,0.0095377125
NA19321,NA19377,30.520265,0.009537582812499999
NA19028,NA19440,30.516719,0.0095364746875
NA19331,NA19434,30.515918,0.009536224375
NA19431,NA19451,30.515316,0.00953603625
NA19317,NA19434,30.511446,0.009534826875
NA19036,NA19315,30.511446,0.009534826875
NA19347,NA19431,30.509857,0.0095343303125
NA19334,NA19461,30.509229,0.0095341340625
NA19313,NA19455,30.502559,0.0095320496875
NA19046,NA19456,30.501898,0.009531843125
NA19338,NA19434,30.498191,0.009530684687499999
NA19328,NA19474,30.494113,0.0095294103125
NA19028,NA19375,30.485707,0.0095267834375
NA19455,NA19472,30.483717,0.0095261615625
NA19332,NA19462,30.480651,0.009525203437500001
NA19403,NA19473,30.474457,0.0095232678125
NA19311,NA19360,30.468775,0.009521492187500001
NA19311,NA19429,30.468763,0.0095214884375
NA19380,NA19453,30.467033,0.0095209478125
NA19396,NA19448,30.464898,0.009520280625
NA19397,NA19453,30.46455,0.009520171875
NA19351,NA19374,30.462094,0.009519404375
NA19338,NA19431,30.45978,0.00951868125
NA19044,NA19395,30.458758,0.009518361874999999
NA19346,NA19467,30.456942,0.009517794375000001
NA19319,NA19379,30.448635,0.0095151984375
NA19379,NA19455,30.446706,0.009514595625
NA19028,NA19463,30.444116,0.00951378625
NA19324,NA19461,30.441746,0.009513045625
NA19401,NA19457,30.441034,0.009512823125
NA19020,NA19374,30.438435,0.009512010937499999
NA19310,NA19347,30.437803,0.009511813437499999
NA19393,NA19435,30.437437,0.0095116990625
NA19327,NA19439,30.432203,0.0095100634375
NA19397,NA19468,30.430342,0.009509481875
NA19327,NA19446,30.426538,0.009508293125000001
NA19360,NA19403,30.426044,0.00950813875
NA19384,NA19399,30.426044,0.00950813875
NA19352,NA19468,30.421654,0.009506766875
NA19313,NA19382,30.416377,0.0095051178125
NA19391,NA19472,30.412716,0.00950397375
NA19328,NA19438,30.409072,0.009502835
NA19428,NA19449,30.406826,0.009502133125
NA19380,NA19451,30.406598,0.009502061875
NA19346,NA19456,30.399737,0.0094999178125
NA19393,NA19430,30.393745,0.0094980453125
NA19350,NA19404,30.392857,0.0094977678125
NA19382,NA19448,30.39149,0.009497340625
NA19308,NA19391,30.38518,0.00949536875
NA19311,NA19381,30.383883,0.0094949634375
NA19028,NA19456,30.37973,0.009493665625
NA19311,NA19359,30.37872,0.009493350000000001
NA19020,NA19446,30.368627,0.0094901959375
NA19028,NA19434,30.361578,0.009487993125
NA19462,NA19466,30.361578,0.009487993125
NA19434,NA19466,30.361578,0.009487993125
NA19347,NA19374,30.358441,0.009487012812499999
NA19437,NA19468,30.357776,0.009486805000000001
NA19307,NA19436,30.354019,0.0094856309375
NA19396,NA19452,30.352019,0.009485005937499999
NA19351,NA19393,30.348645,0.0094839515625
NA19384,NA19462,30.347596,0.00948362375
NA19381,NA19468,30.346498,0.009483280625
NA19312,NA19374,30.345005,0.0094828140625
NA19334,NA19429,30.344771,0.009482740937500001
NA19331,NA19429,30.344771,0.009482740937500001
NA19307,NA19466,30.343088,0.009482215
NA19391,NA19446,30.33847,0.009480771875
NA19346,NA19428,30.33824,0.0094807
NA19312,NA19332,30.334883,0.0094796509375
NA19397,NA19452,30.333461,0.0094792065625
NA19351,NA19359,30.333461,0.0094792065625
NA19428,NA19471,30.331266,0.009478520625
NA19338,NA19351,30.327967,0.0094774896875
NA19401,NA19461,30.32551,0.009476721875
NA19391,NA19428,30.323309,0.0094760340625
NA19308,NA19461,30.32316,0.0094759875
NA19384,NA19455,30.320509,0.0094751590625
NA19309,NA19377,30.319255,0.0094747671875
NA19020,NA19395,30.317982,0.009474369375
NA19328,NA19430,30.317663,0.0094742696875
NA19446,NA19448,30.316706,0.009473970625
NA19347,NA19468,30.314254,0.009473204374999999
NA19310,NA19428,30.312852,0.00947276625
NA19308,NA19359,30.311892,0.00947246625
NA19436,NA19468,30.311618,0.009472380625
NA19020,NA19352,30.308292,0.009471341250000001
NA19351,NA19455,30.307797,0.009471186562500001
NA19381,NA19461,30.306952,0.0094709225
NA19404,NA19445,30.305134,0.009470354375
NA19446,NA19472,30.304955,0.0094702984375
NA19437,NA19456,30.299235,0.0094685109375
NA19316,NA19456,30.297432,0.0094679475
NA19397,NA19463,30.296743,0.0094677321875
NA19379,NA19404,30.295752,0.0094674225
NA19331,NA19446,30.291431,0.0094660721875
NA19338,NA19453,30.29026,0.00946570625
NA19391,NA19430,30.289932,0.00946560375
NA19350,NA19380,30.289177,0.0094653678125
NA19046,NA19451,30.286667,0.0094645834375
NA19317,NA19474,30.285522,0.009464225625
NA19331,NA19352,30.284261,0.0094638315625
NA19334,NA19352,30.284261,0.0094638315625
NA19374,NA19461,30.280437,0.0094626365625
NA19434,NA19435,30.280437,0.0094626365625
NA19374,NA19435,30.278646,0.009462076875
NA19398,NA19435,30.27696,0.009461549999999999
NA19317,NA19328,30.272038,0.009460011875
NA19440,NA19446,30.271635,0.0094598859375
NA19377,NA19393,30.268314,0.009458848125
NA19327,NA19352,30.266653,0.0094583290625
NA19327,NA19347,30.266653,0.0094583290625
NA19317,NA19327,30.262079,0.0094568996875
NA19444,NA19468,30.261366,0.009456676875
NA19359,NA19428,30.259296,0.009456029999999999
NA19041,NA19437,30.259131,0.0094559784375
NA19312,NA19384,30.258107,0.0094556584375
NA19382,NA19438,30.257692,0.009455528749999999
NA19036,NA19327,30.254056,0.009454392499999999
NA19451,NA19457,30.251052,0.00945345375
NA19313,NA19376,30.248828,0.00945275875
NA19375,NA19377,30.248774,0.009452741875
NA19350,NA19359,30.248774,0.009452741875
NA19316,NA19469,30.247563,0.0094523634375
NA19331,NA19448,30.243116,0.009450973750000001
NA19334,NA19448,30.243116,0.009450973750000001
NA19455,NA19462,30.242675,0.009450835937499999
NA19020,NA19434,30.240227,0.009450070937500001
NA19324,NA19456,30.240038,0.009450011874999999
NA19431,NA19461,30.239979,0.0094499934375
NA19451,NA19461,30.239933,0.0094499790625
NA19434,NA19456,30.236132,0.00944879125
NA19332,NA19385,30.235315,0.0094485359375
NA19312,NA19428,30.23514,0.00944848125
NA19451,NA19455,30.233282,0.009447900625
NA19307,NA19462,30.229628,0.009446758750000001
NA19383,NA19396,30.227044,0.00944595125
NA19379,NA19384,30.226777,0.0094458678125
NA19308,NA19321,30.222986,0.009444683124999999
NA19309,NA19401,30.212228,0.00944132125
NA19307,NA19309,30.211515,0.0094410984375
NA19444,NA19446,30.210934,0.009440916875
NA19309,NA19375,30.209114,0.009440348125
NA19351,NA19375,30.209114,0.009440348125
NA19436,NA19448,30.208073,0.009440022812499999
NA19359,NA19384,30.207176,0.0094397425
NA19311,NA19373,30.205493,0.0094392165625
NA19334,NA19451,30.202626,0.009438320625
NA19331,NA19451,30.202626,0.009438320625
NA19308,NA19334,30.201128,0.0094378525
NA19308,NA19331,30.201128,0.0094378525
NA19351,NA19391,30.191142,0.009434731875
NA19044,NA19321,30.186066,0.009433145625
NA19319,NA19452,30.185695,0.0094330296875
NA19350,NA19374,30.184995,0.009432810937500001
NA19431,NA19446,30.184379,0.0094326184375
NA19375,NA19404,30.182681,0.0094320878125
NA19331,NA19444,30.182503,0.0094320321875
NA19399,NA19430,30.182354,0.009431985625
NA19359,NA19471,30.17834,0.00943073125
NA19397,NA19404,30.175222,0.009429756875
NA19332,NA19352,30.172997,0.0094290615625
NA19346,NA19429,30.168661,0.0094277065625
NA19312,NA19360,30.168461,0.0094276440625
NA19312,NA19352,30.166175,0.0094269296875
NA19379,NA19435,30.160977,0.0094253053125
NA19311,NA19384,30.159209,0.0094247528125
NA19307,NA19385,30.157503,0.009424219687499999
NA19360,NA19466,30.156332,0.009423853749999999
NA19327,NA19334,30.155223,0.0094235071875
NA19347,NA19428,30.153252,0.009422891249999999
NA19036,NA19428,30.149802,0.009421813125000001
NA19317,NA19371,30.148267,0.0094213334375
NA19435,NA19443,30.143572,0.009419866249999999
NA19435,NA19470,30.143572,0.009419866249999999
NA19385,NA19463,30.140696,0.0094189675
NA19020,NA19028,30.138947,0.0094184209375
NA19020,NA19449,30.138947,0.0094184209375
NA19338,NA19390,30.137618,0.009418005625
NA19463,NA19472,30.136965,0.0094178015625
NA19377,NA19428,30.13693,0.009417790625
NA19327,NA19350,30.136845,0.0094177640625
NA19391,NA19470,30.136585,0.0094176828125
NA19359,NA19440,30.135511,0.009417347187500001
NA19452,NA19456,30.134921,0.0094171628125
NA19396,NA19456,30.134105,0.0094169078125
NA19398,NA19451,30.133731,0.0094167909375
NA19028,NA19461,30.133677,0.0094167740625
NA19310,NA19404,30.13275,0.009416484375
NA19328,NA19462,30.1322,0.009416312500000001
NA19381,NA19430,30.131829,0.0094161965625
NA19041,NA19463,30.130233,0.0094156978125
NA19395,NA19461,30.126918,0.009414661875
NA19041,NA19347,30.12586,0.00941433125
NA19309,NA19324,30.120622,0.009412694375
NA19398,NA19401,30.1196,0.009412374999999999
NA19352,NA19438,30.118373,0.0094119915625
NA19372,NA19435,30.116496,0.009411405000000001
NA19384,NA19445,30.115078,0.009410961875
NA19375,NA19445,30.115078,0.009410961875
NA19374,NA19381,30.113206,0.009410376875000001
NA19328,NA19334,30.113206,0.009410376875000001
NA19452,NA19474,30.108976,0.009409055
NA19315,NA19397,30.106934,0.009408416874999999
NA19382,NA19462,30.106189,0.0094081840625
NA19311,NA19380,30.106189,0.0094081840625
NA19324,NA19397,30.099452,0.00940607875
NA19375,NA19383,30.094254,0.009404454375
NA19041,NA19439,30.092542,0.009403919375
NA19312,NA19313,30.088176,0.009402555
NA19308,NA19396,30.085838,0.009401824375
NA19347,NA19446,30.085565,0.0094017390625
NA19448,NA19452,30.084902,0.009401531875
NA19036,NA19360,30.084667,0.0094014584375
NA19315,NA19380,30.084233,0.0094013228125
NA19308,NA19327,30.082854,0.009400891875000001
NA19377,NA19435,30.081962,0.009400613125
NA19396,NA19457,30.081398,0.009400436875
NA19377,NA19457,30.081398,0.009400436875
NA19448,NA19467,30.080506,0.009400158125
NA19360,NA19473,30.077813,0.0093993165625
NA19440,NA19449,30.076425,0.0093988828125
NA19309,NA19313,30.074919,0.0093984121875
NA19446,NA19451,30.072761,0.0093977378125
NA19319,NA19467,30.072735,0.0093977296875
NA19391,NA19473,30.071346,0.009397295625
NA19438,NA19445,30.070139,0.0093969184375
NA19391,NA19469,30.06658,0.00939580625
NA19038,NA19451,30.06658,0.00939580625
NA19044,NA19338,30.063641,0.0093948878125
NA19346,NA19446,30.062537,0.0093945428125
NA19399,NA19473,30.060495,0.0093939046875
NA19328,NA19444,30.056705,0.0093927203125
NA19391,NA19448,30.054266,0.009391958124999999
NA19044,NA19430,30.053109,0.0093915965625
NA19383,NA19449,30.051928,0.0093912275
NA19462,NA19471,30.05084,0.0093908875
NA19327,NA19428,30.043777,0.0093886803125
NA19384,NA19474,30.039966,0.009387489375
NA19377,NA19461,30.039343,0.009387294687499999
NA19434,NA19452,30.037311,0.0093866596875
NA19435,NA19471,30.033169,0.0093853653125
NA19028,NA19374,30.031046,0.009384701875
NA19374,NA19456,30.027428,0.00938357125
NA19397,NA19456,30.024891,0.0093827784375
NA19434,NA19436,30.024477,0.0093826490625
NA19332,NA19350,30.023647,0.0093823896875
NA19346,NA19382,30.013291,0.0093791534375
NA19346,NA19381,30.013291,0.0093791534375
NA19435,NA19448,30.012178,0.009378805625
NA19308,NA19360,30.010851,0.0093783909375
NA19350,NA19468,30.008232,0.0093775725
NA19398,NA19467,30.00383,0.009376196875
NA19371,NA19466,30.003084,0.00937596375
NA19328,NA19359,30.002382,0.009375744375
NA19452,NA19467,30.00123,0.009375384375
NA19311,NA19371,29.999658,0.009374893125
NA19446,NA19470,29.9995,0.00937484375
NA19321,NA19346,29.998061,0.0093743940625
NA19028,NA19437,29.991705,0.0093724078125
NA19046,NA19327,29.986663,0.0093708321875
NA19028,NA19327,29.98537,0.009370428125
NA19393,NA19438,29.983928,0.0093699775
NA19324,NA19455,29.983064,0.0093697075
NA19020,NA19445,29.980779,0.009368993437499999
NA19046,NA19374,29.979726,0.009368664375
NA19395,NA19435,29.975412,0.00936731625
NA19393,NA19436,29.975104,0.00936722
NA19384,NA19467,29.972884,0.00936652625
NA19359,NA19371,29.970581,0.0093658065625
NA19434,NA19467,29.969074,0.009365335625
NA19431,NA19443,29.967922,0.009364975625
NA19397,NA19434,29.963148,0.00936348375
NA19311,NA19398,29.960489,0.0093626528125
NA19398,NA19446,29.960489,0.0093626528125
NA19452,NA19472,29.959687,0.0093624021875
NA19317,NA19350,29.957153,0.009361610312500001
NA19374,NA19428,29.954075,0.0093606484375
NA19346,NA19360,29.953984,0.00936062
NA19352,NA19451,29.951048,0.0093597025
NA19374,NA19467,29.951048,0.0093597025
NA19347,NA19451,29.951048,0.0093597025
NA19310,NA19384,29.94951,0.009359221875
NA19324,NA19374,29.945761,0.0093580503125
NA19041,NA19468,29.945761,0.0093580503125
NA19332,NA19375,29.945727,0.0093580396875
NA19428,NA19452,29.943398,0.009357311875
NA19382,NA19429,29.941076,0.00935658625
NA19436,NA19461,29.937337,0.009355417812499999
NA19360,NA19446,29.936574,0.009355179375
NA19036,NA19429,29.930324,0.009353226249999999
NA19332,NA19376,29.928681,0.0093527128125
NA19020,NA19472,29.928478,0.009352649375
NA19399,NA19462,29.926292,0.00935196625
NA19438,NA19455,29.925873,0.0093518353125
NA19041,NA19397,29.924145,0.0093512953125
NA19327,NA19467,29.92298,0.00935093125
NA19307,NA19396,29.921395,0.0093504359375
NA19351,NA19468,29.921395,0.0093504359375
NA19375,NA19455,29.921395,0.0093504359375
NA19381,NA19404,29.921395,0.0093504359375
NA19316,NA19453,29.917035,0.0093490734375
NA19372,NA19375,29.916398,0.009348874375
NA19312,NA19404,29.916398,0.009348874375
NA19038,NA19453,29.916398,0.009348874375
NA19041,NA19430,29.916398,0.009348874375
NA19308,NA19453,29.916398,0.009348874375
NA19430,NA19453,29.916398,0.009348874375
NA19020,NA19439,29.916398,0.009348874375
NA19346,NA19462,29.916398,0.009348874375
NA19391,NA19439,29.916053,0.009348766562500001
NA19332,NA19436,29.914989,0.0093484340625
NA19372,NA19390,29.914694,0.009348341875000001
NA19360,NA19395,29.908188,0.009346308749999999
NA19448,NA19468,29.907686,0.009346151875
NA19445,NA19466,29.904655,0.0093452046875
NA19327,NA19452,29.902717,0.0093445990625
NA19028,NA19449,29.89887,0.009343396875
NA19328,NA19453,29.898046,0.009343139375
NA19312,NA19359,29.897057,0.0093428303125
NA19321,NA19391,29.893955,0.0093418609375
NA19350,NA19377,29.892707,0.0093414709375
NA19431,NA19468,29.892144,0.009341295
NA19028,NA19390,29.891532,0.009341103750000001
NA19310,NA19468,29.890154,0.009340673124999999
NA19391,NA19431,29.889497,0.0093404678125
NA19391,NA19397,29.888056,0.009340017499999999
NA19390,NA19393,29.88611,0.009339409375
NA19028,NA19347,29.882046,0.009338139375
NA19319,NA19456,29.880699,0.0093377184375
NA19373,NA19394,29.879584,0.009337370000000001
NA19313,NA19434,29.876716,0.00933647375
NA19391,NA19437,29.875991,0.0093362471875
NA19430,NA19435,29.873354,0.009335423124999999
NA19359,NA19449,29.867694,0.009333654375
NA19308,NA19381,29.867694,0.009333654375
NA19028,NA19359,29.867694,0.009333654375
