pair,total_ibd_mb,sample_a,sample_b,pi_hat
"('NA19350', 'NA19373')",108.157153,NA19350,NA19373,0.0337991103125
"('NA19319', 'NA19437')",108.149845,NA19319,NA19437,0.0337968265625
"('NA19321', 'NA19449')",108.135766,NA19321,NA19449,0.033792426875
"('NA19428', 'NA19470')",108.115751,NA19428,NA19470,0.0337861721875
"('NA19393', 'NA19470')",108.098819,NA19393,NA19470,0.0337808809375
"('NA19318', 'NA19403')",108.092017,NA19318,NA19403,0.0337787553125
"('NA19310', 'NA19401')",108.084053,NA19310,NA19401,0.0337762665625
"('NA19439', 'NA19455')",108.070762,NA19439,NA19455,0.033772113125
"('NA19379', 'NA19440')",108.06749500000001,NA19379,NA19440,0.033771092187500004
"('NA19307', 'NA19396')",108.042457,NA19307,NA19396,0.0337632678125
"('NA19312', 'NA19434')",108.027395,NA19312,NA19434,0.0337585609375
"('NA19404', 'NA19438')",108.026368,NA19404,NA19438,0.03375824
"('NA19397', 'NA19401')",107.96403600000001,NA19397,NA19401,0.03373876125
"('NA19312', 'NA19351')",107.950782,NA19312,NA19351,0.033734619375000004
"('NA19360', 'NA19471')",107.912493,NA19360,NA19471,0.033722654062499996
"('NA19327', 'NA19457')",107.909433,NA19327,NA19457,0.0337216978125
"('NA19399', 'NA19467')",107.905015,NA19399,NA19467,0.0337203171875
"('NA19327', 'NA19390')",107.90085499999999,NA19327,NA19390,0.0337190171875
"('NA19315', 'NA19429')",107.8894,NA19315,NA19429,0.0337154375
"('NA19456', 'NA19457')",107.82677000000001,NA19456,NA19457,0.033695865625
"('NA19315', 'NA19434')",107.822697,NA19315,NA19434,0.0336945928125
"('NA19338', 'NA19398')",107.789361,NA19338,NA19398,0.0336841753125
"('NA19036', 'NA19324')",107.783712,NA19036,NA19324,0.033682409999999996
"('NA19317', 'NA19332')",107.77531,NA19317,NA19332,0.033679784375
"('NA19373', 'NA19471')",107.756805,NA19373,NA19471,0.0336740015625
"('NA19444', 'NA19471')",107.75374000000001,NA19444,NA19471,0.03367304375
"('NA19379', 'NA19469')",107.681435,NA19379,NA19469,0.0336504484375
"('NA19324', 'NA19428')",107.671224,NA19324,NA19428,0.0336472575
"('NA19319', 'NA19395')",107.63351,NA19319,NA19395,0.033635471875
"('NA19429', 'NA19471')",107.551804,NA19429,NA19471,0.03360993875
"('NA19451', 'NA19462')",107.540244,NA19451,NA19462,0.03360632625
"('NA19318', 'NA19390')",107.51868999999999,NA19318,NA19390,0.033599590624999995
"('NA19393', 'NA19436')",107.518546,NA19393,NA19436,0.033599545625
"('NA19035', 'NA19430')",107.50655199999999,NA19035,NA19430,0.033595797499999996
"('NA19373', 'NA19462')",107.484364,NA19373,NA19462,0.03358886375
"('NA19307', 'NA19457')",107.481218,NA19307,NA19457,0.033587880625
"('NA19351', 'NA19445')",107.457289,NA19351,NA19445,0.0335804028125
"('NA19395', 'NA19396')",107.449597,NA19395,NA19396,0.0335779990625
"('NA19046', 'NA19317')",107.428834,NA19046,NA19317,0.033571510624999995
"('NA19307', 'NA19443')",107.419177,NA19307,NA19443,0.0335684928125
"('NA19328', 'NA19390')",107.387098,NA19328,NA19390,0.033558468125
"('NA19318', 'NA19472')",107.35283299999999,NA19318,NA19472,0.033547760312499994
"('NA19319', 'NA19394')",107.315556,NA19319,NA19394,0.03353611125
"('NA19309', 'NA19377')",107.293588,NA19309,NA19377,0.03352924625
"('NA19308', 'NA19469')",107.282721,NA19308,NA19469,0.0335258503125
"('NA19020', 'NA19443')",107.263171,NA19020,NA19443,0.0335197409375
"('NA19035', 'NA19309')",107.24638,NA19035,NA19309,0.03351449375
"('NA19318', 'NA19449')",107.226743,NA19318,NA19449,0.0335083571875
"('NA19036', 'NA19311')",107.226536,NA19036,NA19311,0.0335082925
"('NA19350', 'NA19462')",107.21351,NA19350,NA19462,0.033504221875
"('NA19028', 'NA19401')",107.163807,NA19028,NA19401,0.0334886896875
"('NA19041', 'NA19315')",107.150004,NA19041,NA19315,0.033484376249999996
"('NA19467', 'NA19471')",107.13427300000001,NA19467,NA19471,0.0334794603125
"('NA19313', 'NA19319')",107.099166,NA19313,NA19319,0.033468489375
"('NA19044', 'NA19311')",107.054445,NA19044,NA19311,0.0334545140625
"('NA19384', 'NA19393')",107.04455300000001,NA19384,NA19393,0.0334514228125
"('NA19376', 'NA19462')",107.01341,NA19376,NA19462,0.033441690625
"('NA19332', 'NA19428')",106.982554,NA19332,NA19428,0.033432048124999995
"('NA19375', 'NA19385')",106.975149,NA19375,NA19385,0.0334297340625
"('NA19020', 'NA19038')",106.965751,NA19020,NA19038,0.033426797187499996
"('NA19316', 'NA19351')",106.90866799999999,NA19316,NA19351,0.033408958749999995
"('NA19324', 'NA19468')",106.902908,NA19324,NA19468,0.03340715875
"('NA19327', 'NA19372')",106.894526,NA19327,NA19372,0.033404539375
"('NA19044', 'NA19328')",106.83217,NA19044,NA19328,0.033385053125
"('NA19315', 'NA19472')",106.829175,NA19315,NA19472,0.0333841171875
"('NA19428', 'NA19436')",106.829086,NA19428,NA19436,0.033384089375
"('NA19351', 'NA19372')",106.819487,NA19351,NA19372,0.0333810896875
"('NA19435', 'NA19436')",106.795908,NA19435,NA19436,0.03337372125
"('NA19046', 'NA19318')",106.792145,NA19046,NA19318,0.0333725453125
"('NA19371', 'NA19471')",106.774509,NA19371,NA19471,0.033367034062499995
"('NA19035', 'NA19311')",106.771079,NA19035,NA19311,0.0333659621875
"('NA19309', 'NA19384')",106.682245,NA19309,NA19384,0.033338201562499996
"('NA19439', 'NA19472')",106.606902,NA19439,NA19472,0.033314656875
"('NA19319', 'NA19462')",106.576459,NA19319,NA19462,0.0333051434375
"('NA19319', 'NA19398')",106.560327,NA19319,NA19398,0.0333001021875
"('NA19041', 'NA19385')",106.52897,NA19041,NA19385,0.033290303125000004
"('NA19390', 'NA19437')",106.52642800000001,NA19390,NA19437,0.03328950875
"('NA19020', 'NA19316')",106.513152,NA19020,NA19316,0.03328536
"('NA19396', 'NA19448')",106.370847,NA19396,NA19448,0.0332408896875
"('NA19309', 'NA19331')",106.37035399999999,NA19309,NA19331,0.033240735625
"('NA19373', 'NA19455')",106.345068,NA19373,NA19455,0.033232833749999996
"('NA19028', 'NA19473')",106.327911,NA19028,NA19473,0.0332274721875
"('NA19310', 'NA19347')",106.261599,NA19310,NA19347,0.0332067496875
"('NA19036', 'NA19382')",106.25659,NA19036,NA19382,0.033205184375
"('NA19310', 'NA19315')",106.202847,NA19310,NA19315,0.0331883896875
"('NA19373', 'NA19440')",106.171817,NA19373,NA19440,0.0331786928125
"('NA19350', 'NA19385')",106.158042,NA19350,NA19385,0.033174388124999996
"('NA19046', 'NA19316')",106.139205,NA19046,NA19316,0.0331685015625
"('NA19448', 'NA19467')",106.104435,NA19448,NA19467,0.0331576359375
"('NA19394', 'NA19462')",106.088291,NA19394,NA19462,0.0331525909375
"('NA19397', 'NA19434')",106.067295,NA19397,NA19434,0.0331460296875
"('NA19038', 'NA19347')",106.055917,NA19038,NA19347,0.033142474062499996
"('NA19334', 'NA19456')",106.010092,NA19334,NA19456,0.03312815375
"('NA19036', 'NA19372')",106.00868799999999,NA19036,NA19372,0.033127714999999995
"('NA19438', 'NA19453')",106.00686400000001,NA19438,NA19453,0.033127145000000004
"('NA19434', 'NA19440')",106.00470200000001,NA19434,NA19440,0.033126469375
"('NA19318', 'NA19328')",105.944957,NA19318,NA19328,0.0331077990625
"('NA19452', 'NA19453')",105.917861,NA19452,NA19453,0.0330993315625
"('NA19384', 'NA19443')",105.89867199999999,NA19384,NA19443,0.033093334999999995
"('NA19440', 'NA19457')",105.863072,NA19440,NA19457,0.03308221
"('NA19324', 'NA19471')",105.799238,NA19324,NA19471,0.033062261875
"('NA19331', 'NA19455')",105.796345,NA19331,NA19455,0.0330613578125
"('NA19324', 'NA19385')",105.759651,NA19324,NA19385,0.0330498909375
"('NA19377', 'NA19399')",105.74842100000001,NA19377,NA19399,0.033046381562500005
"('NA19331', 'NA19332')",105.704486,NA19331,NA19332,0.033032651875
"('NA19372', 'NA19436')",105.56470399999999,NA19372,NA19436,0.03298897
"('NA19316', 'NA19463')",105.550566,NA19316,NA19463,0.032984551875000004
"('NA19376', 'NA19403')",105.534449,NA19376,NA19403,0.0329795153125
"('NA19020', 'NA19467')",105.528041,NA19020,NA19467,0.0329775128125
"('NA19338', 'NA19347')",105.42686499999999,NA19338,NA19347,0.0329458953125
"('NA19035', 'NA19452')",105.414167,NA19035,NA19452,0.032941927187500004
"('NA19372', 'NA19444')",105.410483,NA19372,NA19444,0.0329407759375
"('NA19317', 'NA19334')",105.37571899999999,NA19317,NA19334,0.03292991218749999
"('NA19376', 'NA19471')",105.34528399999999,NA19376,NA19471,0.032920401249999995
"('NA19372', 'NA19466')",105.33688500000001,NA19372,NA19466,0.0329177765625
"('NA19379', 'NA19470')",105.311575,NA19379,NA19470,0.032909867187500004
"('NA19429', 'NA19438')",105.303537,NA19429,NA19438,0.032907355312500004
"('NA19020', 'NA19347')",105.296581,NA19020,NA19347,0.032905181562500004
"('NA19044', 'NA19445')",105.295762,NA19044,NA19445,0.032904925625
"('NA19310', 'NA19438')",105.282574,NA19310,NA19438,0.032900804375
"('NA19318', 'NA19448')",105.163502,NA19318,NA19448,0.032863594375
"('NA19318', 'NA19469')",105.161137,NA19318,NA19469,0.0328628553125
"('NA19035', 'NA19351')",105.138545,NA19035,NA19351,0.0328557953125
"('NA19308', 'NA19372')",105.102384,NA19308,NA19372,0.032844495
"('NA19307', 'NA19351')",105.039847,NA19307,NA19351,0.0328249521875
"('NA19318', 'NA19380')",104.975212,NA19318,NA19380,0.03280475375
"('NA19312', 'NA19350')",104.93561,NA19312,NA19350,0.032792378125
"('NA19319', 'NA19438')",104.91356900000001,NA19319,NA19438,0.032785490312500006
"('NA19324', 'NA19449')",104.891712,NA19324,NA19449,0.03277866
"('NA19352', 'NA19449')",104.821864,NA19352,NA19449,0.0327568325
"('NA19036', 'NA19431')",104.821301,NA19036,NA19431,0.0327566565625
"('NA19379', 'NA19456')",104.78760600000001,NA19379,NA19456,0.032746126875
"('NA19020', 'NA19324')",104.724284,NA19020,NA19324,0.03272633875
"('NA19431', 'NA19473')",104.68083299999999,NA19431,NA19473,0.0327127603125
"('NA19312', 'NA19382')",104.679072,NA19312,NA19382,0.03271221
"('NA19360', 'NA19381')",104.621882,NA19360,NA19381,0.032694338125
"('NA19371', 'NA19440')",104.599997,NA19371,NA19440,0.0326874990625
"('NA19359', 'NA19452')",104.596826,NA19359,NA19452,0.032686508125
"('NA19312', 'NA19313')",104.576947,NA19312,NA19313,0.0326802959375
"('NA19311', 'NA19462')",104.47135399999999,NA19311,NA19462,0.032647298124999995
"('NA19390', 'NA19439')",104.466734,NA19390,NA19439,0.032645854375
"('NA19452', 'NA19467')",104.45503500000001,NA19452,NA19467,0.032642198437500006
"('NA19038', 'NA19307')",104.41757100000001,NA19038,NA19307,0.032630490937500006
"('NA19044', 'NA19383')",104.401512,NA19044,NA19383,0.0326254725
"('NA19395', 'NA19438')",104.353852,NA19395,NA19438,0.03261057875
"('NA19469', 'NA19473')",104.323376,NA19469,NA19473,0.032601055
"('NA19035', 'NA19346')",104.319367,NA19035,NA19346,0.0325998021875
"('NA19372', 'NA19470')",104.315664,NA19372,NA19470,0.032598645
"('NA19360', 'NA19469')",104.307407,NA19360,NA19469,0.0325960646875
"('NA19375', 'NA19455')",104.30718,NA19375,NA19455,0.03259599375
"('NA19328', 'NA19338')",104.287819,NA19328,NA19338,0.0325899434375
"('NA19316', 'NA19321')",104.260203,NA19316,NA19321,0.0325813134375
"('NA19372', 'NA19474')",104.238238,NA19372,NA19474,0.032574449375
"('NA19315', 'NA19463')",104.13497,NA19315,NA19463,0.032542178125
"('NA19321', 'NA19466')",104.112031,NA19321,NA19466,0.0325350096875
"('NA19372', 'NA19451')",104.106685,NA19372,NA19451,0.0325333390625
"('NA19331', 'NA19401')",104.058123,NA19331,NA19401,0.0325181634375
"('NA19352', 'NA19468')",104.028098,NA19352,NA19468,0.032508780625
"('NA19436', 'NA19452')",104.027869,NA19436,NA19452,0.0325087090625
"('NA19448', 'NA19456')",104.02177499999999,NA19448,NA19456,0.032506804687499995
"('NA19046', 'NA19466')",103.893839,NA19046,NA19466,0.0324668246875
"('NA19035', 'NA19436')",103.767267,NA19035,NA19436,0.0324272709375
"('NA19331', 'NA19469')",103.679417,NA19331,NA19469,0.0323998178125
"('NA19355', 'NA19470')",103.644997,NA19355,NA19470,0.0323890615625
"('NA19311', 'NA19393')",103.604795,NA19311,NA19393,0.0323764984375
"('NA19315', 'NA19403')",103.58518,NA19315,NA19403,0.032370368749999996
"('NA19324', 'NA19338')",103.549185,NA19324,NA19338,0.032359120312499996
"('NA19038', 'NA19453')",103.527883,NA19038,NA19453,0.0323524634375
"('NA19403', 'NA19429')",103.524389,NA19403,NA19429,0.0323513715625
"('NA19352', 'NA19404')",103.471797,NA19352,NA19404,0.0323349365625
"('NA19315', 'NA19316')",103.460858,NA19315,NA19316,0.032331518125
"('NA19028', 'NA19316')",103.369038,NA19028,NA19316,0.032302824375000004
"('NA19360', 'NA19376')",103.359566,NA19360,NA19376,0.032299864375
"('NA19376', 'NA19439')",103.32495,NA19376,NA19439,0.032289046875
"('NA19315', 'NA19473')",103.312067,NA19315,NA19473,0.0322850209375
"('NA19035', 'NA19373')",103.24863,NA19035,NA19373,0.032265196875
"('NA19319', 'NA19466')",103.224437,NA19319,NA19466,0.0322576365625
"('NA19324', 'NA19381')",103.201128,NA19324,NA19381,0.032250352499999996
"('NA19312', 'NA19452')",103.198082,NA19312,NA19452,0.032249400625
"('NA19315', 'NA19455')",103.190057,NA19315,NA19455,0.0322468928125
"('NA19403', 'NA19438')",103.084575,NA19403,NA19438,0.032213929687500004
"('NA19332', 'NA19351')",103.05904100000001,NA19332,NA19351,0.0322059503125
"('NA19318', 'NA19467')",103.043,NA19318,NA19467,0.0322009375
"('NA19376', 'NA19438')",103.03619,NA19376,NA19438,0.032198809375
"('NA19436', 'NA19444')",103.022822,NA19436,NA19444,0.032194631875000004
"('NA19385', 'NA19474')",103.019483,NA19385,NA19474,0.0321935884375
"('NA19399', 'NA19444')",102.99346,NA19399,NA19444,0.03218545625
"('NA19379', 'NA19394')",102.972854,NA19379,NA19394,0.032179016875
"('NA19319', 'NA19428')",102.952201,NA19319,NA19428,0.0321725628125
"('NA19307', 'NA19461')",102.93795899999999,NA19307,NA19461,0.0321681121875
"('NA19396', 'NA19455')",102.823282,NA19396,NA19455,0.032132275625000005
"('NA19316', 'NA19379')",102.779777,NA19316,NA19379,0.0321186803125
"('NA19332', 'NA19436')",102.772427,NA19332,NA19436,0.0321163834375
"('NA19308', 'NA19440')",102.74187,NA19308,NA19440,0.032106834375000004
"('NA19443', 'NA19451')",102.732675,NA19443,NA19451,0.0321039609375
"('NA19390', 'NA19466')",102.720873,NA19390,NA19466,0.0321002728125
"('NA19309', 'NA19429')",102.719555,NA19309,NA19429,0.0320998609375
"('NA19371', 'NA19381')",102.691088,NA19371,NA19381,0.032090965
"('NA19352', 'NA19452')",102.63280800000001,NA19352,NA19452,0.0320727525
"('NA19035', 'NA19381')",102.624757,NA19035,NA19381,0.0320702365625
"('NA19404', 'NA19445')",102.621754,NA19404,NA19445,0.032069298125
"('NA19331', 'NA19428')",102.614394,NA19331,NA19428,0.032066998125
"('NA19035', 'NA19318')",102.58138600000001,NA19035,NA19318,0.032056683125000006
"('NA19351', 'NA19376')",102.54559,NA19351,NA19376,0.032045496875
"('NA19398', 'NA19438')",102.496117,NA19398,NA19438,0.0320300365625
"('NA19383', 'NA19474')",102.397259,NA19383,NA19474,0.0319991434375
"('NA19312', 'NA19390')",102.332056,NA19312,NA19390,0.0319787675
"('NA19338', 'NA19399')",102.31962,NA19338,NA19399,0.031974881250000003
"('NA19390', 'NA19445')",102.303028,NA19390,NA19445,0.03196969625
"('NA19035', 'NA19455')",102.29082,NA19035,NA19455,0.03196588125
"('NA19360', 'NA19397')",102.25623999999999,NA19360,NA19397,0.031955075
"('NA19044', 'NA19401')",102.227566,NA19044,NA19401,0.031946114375
"('NA19036', 'NA19470')",102.221385,NA19036,NA19470,0.0319441828125
"('NA19347', 'NA19383')",102.191767,NA19347,NA19383,0.0319349271875
"('NA19315', 'NA19317')",102.152175,NA19315,NA19317,0.0319225546875
"('NA19319', 'NA19321')",102.14679,NA19319,NA19321,0.031920871875
"('NA19038', 'NA19440')",102.116784,NA19038,NA19440,0.031911495
"('NA19307', 'NA19315')",102.105548,NA19307,NA19315,0.03190798375
"('NA19360', 'NA19380')",102.102136,NA19360,NA19380,0.0319069175
"('NA19319', 'NA19430')",102.086968,NA19319,NA19430,0.0319021775
"('NA19394', 'NA19467')",102.07550599999999,NA19394,NA19467,0.031898595625
"('NA19355', 'NA19436')",102.025083,NA19355,NA19436,0.0318828384375
"('NA19331', 'NA19463')",101.977375,NA19331,NA19463,0.0318679296875
"('NA19319', 'NA19376')",101.96485200000001,NA19319,NA19376,0.03186401625
"('NA19376', 'NA19401')",101.889354,NA19376,NA19401,0.031840423124999996
"('NA19376', 'NA19455')",101.863668,NA19376,NA19455,0.03183239625
"('NA19309', 'NA19469')",101.851524,NA19309,NA19469,0.03182860125
"('NA19328', 'NA19399')",101.849878,NA19328,NA19399,0.031828086875
"('NA19321', 'NA19431')",101.779844,NA19321,NA19431,0.03180620125
"('NA19315', 'NA19466')",101.741386,NA19315,NA19466,0.031794183125
"('NA19404', 'NA19436')",101.712417,NA19404,NA19436,0.0317851303125
"('NA19403', 'NA19445')",101.710433,NA19403,NA19445,0.0317845103125
"('NA19318', 'NA19395')",101.676194,NA19318,NA19395,0.031773810624999996
"('NA19315', 'NA19439')",101.675867,NA19315,NA19439,0.0317737084375
"('NA19315', 'NA19438')",101.626415,NA19315,NA19438,0.0317582546875
"('NA19321', 'NA19379')",101.603713,NA19321,NA19379,0.0317511603125
"('NA19038', 'NA19457')",101.599612,NA19038,NA19457,0.031749878749999995
"('NA19439', 'NA19470')",101.592423,NA19439,NA19470,0.0317476321875
"('NA19332', 'NA19403')",101.585582,NA19332,NA19403,0.031745494375
"('NA19399', 'NA19403')",101.531852,NA19399,NA19403,0.031728703750000004
"('NA19307', 'NA19474')",101.512766,NA19307,NA19474,0.031722739375
"('NA19035', 'NA19397')",101.503733,NA19035,NA19397,0.0317199165625
"('NA19338', 'NA19469')",101.50081,NA19338,NA19469,0.031719003125
"('NA19315', 'NA19467')",101.491401,NA19315,NA19467,0.0317160628125
"('NA19035', 'NA19472')",101.450603,NA19035,NA19472,0.0317033134375
"('NA19456', 'NA19470')",101.447965,NA19456,NA19470,0.0317024890625
"('NA19376', 'NA19457')",101.351957,NA19376,NA19457,0.0316724865625
"('NA19396', 'NA19401')",101.336693,NA19396,NA19401,0.031667716562499997
"('NA19375', 'NA19467')",101.239533,NA19375,NA19467,0.0316373540625
"('NA19310', 'NA19435')",101.17593000000001,NA19310,NA19435,0.031617478125
"('NA19346', 'NA19438')",101.156973,NA19346,NA19438,0.0316115540625
"('NA19429', 'NA19439')",101.151937,NA19429,NA19439,0.0316099803125
"('NA19035', 'NA19448')",101.130334,NA19035,NA19448,0.031603229375
"('NA19035', 'NA19470')",101.087142,NA19035,NA19470,0.031589731875
"('NA19321', 'NA19390')",101.082341,NA19321,NA19390,0.0315882315625
"('NA19310', 'NA19399')",101.077479,NA19310,NA19399,0.0315867121875
"('NA19317', 'NA19319')",101.051106,NA19317,NA19319,0.031578470625
"('NA19028', 'NA19038')",101.036491,NA19028,NA19038,0.0315739034375
"('NA19372', 'NA19453')",100.973831,NA19372,NA19453,0.031554322187500004
"('NA19307', 'NA19430')",100.946929,NA19307,NA19430,0.0315459153125
"('NA19352', 'NA19463')",100.883829,NA19352,NA19463,0.031526196562500004
"('NA19321', 'NA19452')",100.841073,NA19321,NA19452,0.0315128353125
"('NA19373', 'NA19436')",100.821579,NA19373,NA19436,0.0315067434375
"('NA19383', 'NA19436')",100.800102,NA19383,NA19436,0.031500031875
"('NA19377', 'NA19472')",100.732743,NA19377,NA19472,0.0314789821875
"('NA19324', 'NA19436')",100.692556,NA19324,NA19436,0.03146642375
"('NA19036', 'NA19384')",100.602386,NA19036,NA19384,0.031438245625
"('NA19399', 'NA19428')",100.581548,NA19399,NA19428,0.031431733749999996
"('NA19327', 'NA19434')",100.515361,NA19327,NA19434,0.0314110503125
"('NA19308', 'NA19338')",100.495113,NA19308,NA19338,0.0314047228125
"('NA19036', 'NA19347')",100.42195,NA19036,NA19347,0.031381859375
"('NA19347', 'NA19385')",100.41525,NA19347,NA19385,0.031379765625
"('NA19390', 'NA19436')",100.362821,NA19390,NA19436,0.0313633815625
"('NA19338', 'NA19473')",100.352923,NA19338,NA19473,0.0313602884375
"('NA19445', 'NA19472')",100.341156,NA19445,NA19472,0.03135661125
"('NA19324', 'NA19331')",100.333302,NA19324,NA19331,0.031354156875000004
"('NA19332', 'NA19399')",100.331408,NA19332,NA19399,0.031353565
"('NA19038', 'NA19324')",100.240754,NA19038,NA19324,0.031325235624999996
"('NA19338', 'NA19438')",100.233226,NA19338,NA19438,0.031322883125
"('NA19317', 'NA19372')",100.150172,NA19317,NA19372,0.03129692875
"('NA19438', 'NA19449')",100.142555,NA19438,NA19449,0.0312945484375
"('NA19371', 'NA19445')",100.123782,NA19371,NA19445,0.031288681875
"('NA19360', 'NA19399')",100.117492,NA19360,NA19399,0.03128671625
"('NA19338', 'NA19385')",100.111706,NA19338,NA19385,0.031284908125
"('NA19307', 'NA19469')",100.052376,NA19307,NA19469,0.031266367499999996
"('NA19310', 'NA19318')",99.980516,NA19310,NA19318,0.03124391125
"('NA19328', 'NA19440')",99.944455,NA19328,NA19440,0.031232642187500003
"('NA19312', 'NA19430')",99.919486,NA19312,NA19430,0.031224839375
"('NA19383', 'NA19399')",99.830362,NA19383,NA19399,0.031196988125
"('NA19046', 'NA19439')",99.775188,NA19046,NA19439,0.03117974625
"('NA19439', 'NA19445')",99.76584199999999,NA19439,NA19445,0.031176825624999998
"('NA19338', 'NA19401')",99.737081,NA19338,NA19401,0.0311678378125
"('NA19035', 'NA19315')",99.711322,NA19035,NA19315,0.031159788124999997
"('NA19347', 'NA19440')",99.675934,NA19347,NA19440,0.031148729375
"('NA19036', 'NA19469')",99.618438,NA19036,NA19469,0.031130761875
"('NA19334', 'NA19438')",99.587221,NA19334,NA19438,0.0311210065625
"('NA19440', 'NA19470')",99.53108800000001,NA19440,NA19470,0.031103465000000004
"('NA19470', 'NA19471')",99.487239,NA19470,NA19471,0.0310897621875
"('NA19439', 'NA19452')",99.474853,NA19439,NA19452,0.0310858915625
"('NA19311', 'NA19312')",99.439946,NA19311,NA19312,0.031074983125
"('NA19328', 'NA19331')",99.372928,NA19328,NA19331,0.03105404
"('NA19036', 'NA19440')",99.34000400000001,NA19036,NA19440,0.03104375125
"('NA19044', 'NA19316')",99.33187099999999,NA19044,NA19316,0.031041209687499998
"('NA19028', 'NA19319')",99.328895,NA19028,NA19319,0.031040279687500002
"('NA19020', 'NA19456')",99.279193,NA19020,NA19456,0.031024747812500003
"('NA19463', 'NA19471')",99.278993,NA19463,NA19471,0.0310246853125
"('NA19038', 'NA19350')",99.273203,NA19038,NA19350,0.0310228759375
"('NA19331', 'NA19376')",99.25835099999999,NA19331,NA19376,0.031018234687499997
"('NA19311', 'NA19468')",99.257161,NA19311,NA19468,0.031017862812499998
"('NA19318', 'NA19431')",99.230693,NA19318,NA19431,0.0310095915625
"('NA19038', 'NA19309')",99.225903,NA19038,NA19309,0.0310080946875
"('NA19373', 'NA19393')",99.184,NA19373,NA19393,0.030994999999999998
"('NA19396', 'NA19430')",99.182954,NA19396,NA19430,0.030994673124999997
"('NA19020', 'NA19455')",99.152411,NA19020,NA19455,0.0309851284375
"('NA19401', 'NA19468')",99.074347,NA19401,NA19468,0.030960733437500002
"('NA19390', 'NA19399')",99.00050399999999,NA19390,NA19399,0.030937657499999997
"('NA19319', 'NA19377')",98.96175500000001,NA19319,NA19377,0.030925548437500002
"('NA19317', 'NA19383')",98.958331,NA19317,NA19383,0.0309244784375
"('NA19385', 'NA19455')",98.947193,NA19385,NA19455,0.0309209978125
"('NA19315', 'NA19372')",98.905138,NA19315,NA19372,0.030907855624999998
"('NA19401', 'NA19439')",98.87833,NA19401,NA19439,0.030899478125
"('NA19308', 'NA19316')",98.807658,NA19308,NA19316,0.030877393125
"('NA19334', 'NA19383')",98.781229,NA19334,NA19383,0.030869134062499998
"('NA19372', 'NA19390')",98.734053,NA19372,NA19390,0.0308543915625
"('NA19347', 'NA19470')",98.712157,NA19347,NA19470,0.0308475490625
"('NA19394', 'NA19399')",98.696122,NA19394,NA19399,0.030842538125
"('NA19315', 'NA19462')",98.636702,NA19315,NA19462,0.030823969375
"('NA19328', 'NA19379')",98.600885,NA19328,NA19379,0.0308127765625
"('NA19376', 'NA19440')",98.590566,NA19376,NA19440,0.030809551874999997
"('NA19332', 'NA19438')",98.517027,NA19332,NA19438,0.0307865709375
"('NA19398', 'NA19436')",98.510418,NA19398,NA19436,0.030784505625
"('NA19020', 'NA19457')",98.47707799999999,NA19020,NA19457,0.030774086875
"('NA19372', 'NA19396')",98.441294,NA19372,NA19396,0.030762904375
"('NA19309', 'NA19434')",98.431837,NA19309,NA19434,0.0307599490625
"('NA19313', 'NA19393')",98.391544,NA19313,NA19393,0.0307473575
"('NA19309', 'NA19396')",98.384523,NA19309,NA19396,0.0307451634375
"('NA19309', 'NA19360')",98.373898,NA19309,NA19360,0.030741843124999998
"('NA19309', 'NA19371')",98.361102,NA19309,NA19371,0.030737844375
"('NA19445', 'NA19463')",98.298021,NA19445,NA19463,0.0307181315625
"('NA19438', 'NA19471')",98.295576,NA19438,NA19471,0.0307173675
"('NA19307', 'NA19470')",98.264508,NA19307,NA19470,0.030707658750000002
"('NA19431', 'NA19469')",98.20743300000001,NA19431,NA19469,0.030689822812500003
"('NA19399', 'NA19401')",98.189295,NA19399,NA19401,0.0306841546875
"('NA19315', 'NA19444')",98.148771,NA19315,NA19444,0.0306714909375
"('NA19317', 'NA19324')",98.145386,NA19317,NA19324,0.030670433125
"('NA19315', 'NA19449')",98.089834,NA19315,NA19449,0.030653073125
"('NA19399', 'NA19438')",98.062774,NA19399,NA19438,0.030644616875000003
"('NA19046', 'NA19338')",97.98984,NA19046,NA19338,0.030621825000000002
"('NA19379', 'NA19455')",97.974985,NA19379,NA19455,0.0306171828125
"('NA19431', 'NA19438')",97.959061,NA19431,NA19438,0.0306122065625
"('NA19449', 'NA19469')",97.911425,NA19449,NA19469,0.0305973203125
"('NA19376', 'NA19379')",97.909721,NA19376,NA19379,0.0305967878125
"('NA19449', 'NA19470')",97.840018,NA19449,NA19470,0.030575005625
"('NA19319', 'NA19431')",97.813243,NA19319,NA19431,0.0305666384375
"('NA19334', 'NA19352')",97.753823,NA19334,NA19352,0.0305480696875
"('NA19382', 'NA19469')",97.749903,NA19382,NA19469,0.0305468446875
"('NA19316', 'NA19347')",97.74945699999999,NA19316,NA19347,0.0305467053125
"('NA19436', 'NA19469')",97.746788,NA19436,NA19469,0.03054587125
"('NA19331', 'NA19346')",97.727602,NA19331,NA19346,0.030539875625
"('NA19438', 'NA19455')",97.635977,NA19438,NA19455,0.0305112428125
"('NA19372', 'NA19379')",97.611455,NA19372,NA19379,0.0305035796875
"('NA19438', 'NA19456')",97.588821,NA19438,NA19456,0.030496506562499998
"('NA19377', 'NA19393')",97.467244,NA19377,NA19393,0.03045851375
"('NA19372', 'NA19382')",97.40209899999999,NA19372,NA19382,0.0304381559375
"('NA19394', 'NA19438')",97.38651899999999,NA19394,NA19438,0.030433287187499998
