ID1,ID2,PLINK_PIHAT,GERMLINE_IBD,BEAGLE_PIHAT
NA19352,NA19372,0.0423,0.0020004917647058825,0.0100503859375
NA19352,NA19373,0.0566,0.0,0.020866479375
NA19352,NA19374,0.0579,0.008678036764705882,0.021078320312499996
NA19352,NA19375,0.0424,0.008551306176470588,0.00632499
NA19352,NA19376,0.1146,0.002070275882352941,0.0907211421875
NA19352,NA19377,0.0472,0.008980397647058824,0.0053468065625
NA19352,NA19379,0.044,0.009086714705882352,0.004569855312499999
NA19352,NA19380,0.0388,0.009721735294117647,0.00480281875
NA19352,NA19381,0.0415,0.009659101176470588,0.008617113124999999
NA19352,NA19382,0.0397,0.010143134705882352,0.002354675
NA19352,NA19383,0.0475,0.0021774488235294116,0.0043010628125
NA19352,NA19384,0.0479,0.009014133235294116,0.0074380859375
NA19352,NA19385,0.0408,0.0011051888235294118,0.0015582959374999998
NA19352,NA19390,0.0424,0.007104720882352942,0.006507170625
NA19352,NA19391,0.05,0.009069645294117648,0.0071696840625
NA19352,NA19393,0.0403,0.008419137647058825,0.0054939065624999995
NA19352,NA19394,0.0469,0.009745854411764706,0.008412550625000001
NA19352,NA19395,0.0462,0.009155807352941176,0.003669365625
NA19352,NA19396,0.0459,0.00930939117647059,0.0032651712499999997
NA19352,NA19397,0.0478,0.008736536470588235,0.0065611534375
NA19352,NA19398,0.05,0.009144180294117647,0.0080188659375
NA19352,NA19399,0.0435,0.007745462647058823,0.005701789375
NA19352,NA19401,0.0398,0.00898988794117647,0.005789125625
NA19352,NA19403,0.0405,0.00935715,0.0110981109375
NA19352,NA19404,0.0415,0.010442645588235294,0.0052096290624999994
NA19352,NA19428,0.0461,0.009530758235294118,0.0094666490625
NA19352,NA19429,0.0439,0.007515399117647059,0.005302432500000001
NA19352,NA19430,0.0512,0.00876504294117647,0.013948450624999999
NA19352,NA19431,0.0529,0.008594638823529411,0.0085100084375
NA19352,NA19434,0.0473,0.007471863823529413,0.009985715625
NA19352,NA19435,0.0403,0.007548294411764705,0.0035091099999999997
NA19352,NA19436,0.0518,0.007695647647058824,0.0131146453125
NA19352,NA19437,0.0388,0.007471863823529413,0.00672656875
NA19352,NA19438,0.0464,0.008858345,0.0075339946875
NA19352,NA19439,0.0501,0.00745916294117647,0.009001875312500001
NA19352,NA19440,0.0428,0.007841118235294117,0.009263967187500001
NA19352,NA19443,0.0461,0.007548294411764705,0.0076489546875
NA19352,NA19444,0.0426,0.007915437352941175,0.0063631034375
NA19352,NA19445,0.0412,0.0076908164705882355,0.00493975
NA19352,NA19446,0.0442,0.00942239294117647,0.0078384475
NA19352,NA19448,0.0455,0.010079675588235295,0.0067658628125
NA19352,NA19449,0.0443,0.008586634705882354,0.004912090312500001
NA19352,NA19451,0.0463,0.008809131764705883,0.011909001562499999
NA19352,NA19452,0.0422,0.008062790588235294,0.0047018734375
NA19352,NA19453,0.0446,0.010386392941176473,0.0051395
NA19352,NA19455,0.0459,0.007915437352941175,0.005753033125
NA19352,NA19456,0.0469,0.009030555294117646,0.006144392187500001
NA19352,NA19457,0.0389,0.009981163529411766,0.005691885937499999
NA19352,NA19461,0.0436,0.008482970294117648,0.005808419375
NA19352,NA19462,0.0448,0.007915437352941175,0.008823726875
NA19352,NA19463,0.0398,0.007953562647058824,0.0035240325
NA19352,NA19466,0.049,0.007490764117647059,0.008423492500000001
NA19352,NA19467,0.0413,0.007104720882352942,0.0064233825
NA19352,NA19468,0.0387,0.008947545294117646,0.00448908625
NA19352,NA19469,0.0425,0.0,0.00609614
NA19352,NA19470,0.0437,0.008555149117647059,0.007215734375
NA19352,NA19471,0.0398,0.007471863823529413,0.0024816612500000003
NA19352,NA19472,0.0399,0.009700572647058823,0.0055153565625000005
NA19352,NA19473,0.0461,0.0074172176470588234,0.0040166334375
NA19352,NA19474,0.0414,0.007104720882352942,0.005191608125
NA19355,NA19359,0.04,0.009606990294117648,0.006802844375
NA19355,NA19360,0.0462,0.010584715588235295,0.006054039375
NA19355,NA19371,0.0428,0.010136405588235295,0.007911411875
NA19355,NA19372,0.0471,0.008775493823529412,0.011949218749999999
NA19355,NA19373,0.0482,0.0009076755882352942,0.009919093125
NA19355,NA19374,0.0498,0.009754440588235293,0.005219043125
NA19355,NA19375,0.0389,0.010682881470588237,0.005174875625
NA19355,NA19376,0.0451,0.001041654117647059,0.007644775312499999
NA19355,NA19377,0.0382,0.010397446764705883,0.0050581834375
NA19355,NA19379,0.0427,0.008385261176470588,0.005882551874999999
NA19355,NA19380,0.0401,0.002803277647058824,0.009113039375
NA19355,NA19381,0.0423,0.007471863823529413,0.006293044375
NA19355,NA19382,0.0364,0.008600227647058823,0.003867166875
NA19355,NA19383,0.0435,0.009838785294117646,0.0043076718749999994
NA19355,NA19384,0.0467,0.008520186470588236,0.014212095624999999
NA19355,NA19385,0.0384,0.001486620882352941,0.007026376875
NA19355,NA19390,0.0404,0.007551115000000001,0.0072362571875
NA19355,NA19391,0.0401,0.0074172176470588234,0.009209890625
NA19355,NA19393,0.0459,0.008257222647058825,0.0092967034375
NA19355,NA19394,0.0425,0.007104720882352942,0.008831337500000001
NA19355,NA19395,0.0421,0.008772581176470588,0.0044287134375
NA19355,NA19396,0.0498,0.009581068529411766,0.009146755625000001
NA19355,NA19397,0.0482,0.009362115882352941,0.00665462375
NA19355,NA19398,0.0522,0.0076725249999999995,0.03135122
NA19355,NA19399,0.0442,0.009656448235294117,0.0076777240624999995
NA19355,NA19401,0.0387,0.01010647,0.006743879687499999
NA19355,NA19403,0.0393,0.008566920882352941,0.0050477175
NA19355,NA19404,0.0414,0.008619526764705883,0.0061976965625000005
NA19355,NA19428,0.0457,0.008660950294117647,0.0068588746875000006
NA19355,NA19429,0.0419,0.008558476176470589,0.0069608071875
NA19355,NA19430,0.0466,0.008624365588235296,0.0042686271874999996
NA19355,NA19431,0.0484,0.00842298117647059,0.0082544196875
NA19355,NA19434,0.1491,0.021302978529411765,0.1493294540625
NA19355,NA19435,0.0403,0.008600227647058823,0.00712125
NA19355,NA19436,0.0387,0.008291787647058825,0.005824043125
NA19355,NA19437,0.0478,0.0074172176470588234,0.0162861734375
NA19355,NA19438,0.0422,0.002958359411764706,0.006578510625000001
NA19355,NA19439,0.0479,0.002097300882352941,0.0074601821875
NA19355,NA19440,0.041,0.0074172176470588234,0.0057290275
NA19355,NA19443,0.0458,0.011106845294117648,0.0045410084375
NA19355,NA19444,0.1726,0.014014844705882353,0.19399534875000002
NA19355,NA19445,0.0447,0.008357494705882353,0.0073331340625
NA19355,NA19446,0.0451,0.010427933235294118,0.0043494671875
NA19355,NA19448,0.04,0.0,0.0035613678125
NA19355,NA19449,0.0477,0.008617158823529413,0.00929453875
NA19355,NA19451,0.0417,0.008556646470588234,0.0094728759375
NA19355,NA19452,0.0389,0.0074172176470588234,0.0063963753125
NA19355,NA19453,0.0395,0.008137645,0.0063456540625
NA19355,NA19455,0.0444,0.0074172176470588234,0.00546047375
NA19355,NA19456,0.0442,0.00871053588235294,0.0070784521875
NA19355,NA19457,0.0431,0.00826526911764706,0.0054309090625
NA19355,NA19461,0.0416,0.009403338823529412,0.010301911875
NA19355,NA19462,0.0408,0.009026995882352942,0.007697394375
NA19355,NA19463,0.0496,0.0074172176470588234,0.011939495
NA19355,NA19466,0.0497,0.009072904705882352,0.0069974453125
NA19355,NA19467,0.0432,0.00865886,0.005128945
NA19355,NA19468,0.0425,0.008691298529411765,0.0079919340625
NA19355,NA19469,0.0415,0.0009982617647058822,0.010100073437499999
NA19355,NA19470,0.0465,0.00989935205882353,0.009436185
NA19355,NA19471,0.0433,0.0074172176470588234,0.0066748762500000005
NA19355,NA19472,0.0392,0.0074172176470588234,0.0050197409375
NA19355,NA19473,0.0418,0.008499188529411766,0.004993893125
NA19355,NA19474,0.0423,0.009326493235294117,0.0057105775
NA19359,NA19360,0.0458,0.009230809705882352,0.004937905
NA19359,NA19371,0.0448,0.008814876764705883,0.011854581250000001
NA19359,NA19372,0.0422,0.00950914911764706,0.0083736696875
NA19359,NA19373,0.0527,0.009602041764705882,0.0129802684375
NA19359,NA19374,0.0522,0.009708520882352942,0.0091938621875
NA19359,NA19375,0.0432,0.010058651470588235,0.007355644999999999
NA19359,NA19376,0.0497,0.0,0.0072663603125
NA19359,NA19377,0.0454,0.008784615882352942,0.011325290937500001
NA19359,NA19379,0.0407,0.008767289705882354,0.007440346875
NA19359,NA19380,0.041,0.009034765294117647,0.009144106562499999
NA19359,NA19381,0.0404,0.00903600705882353,0.0091959228125
NA19359,NA19382,0.0418,0.009691542352941177,0.01065389875
NA19359,NA19383,0.0505,0.009768196470588237,0.010294044687499998
NA19359,NA19384,0.0464,0.008884463529411765,0.0107331809375
NA19359,NA19385,0.0397,0.0,0.0086685803125
NA19359,NA19390,0.0414,0.007378319705882353,0.0081018525
NA19359,NA19391,0.0513,0.007711894411764706,0.00809282625
NA19359,NA19393,0.0457,0.008301237647058824,0.00691381375
NA19359,NA19394,0.0479,0.007490764117647059,0.008838695624999999
NA19359,NA19395,0.0652,0.01267321823529412,0.0390511025
NA19359,NA19396,0.0456,0.010604123823529411,0.0064284275
NA19359,NA19397,0.0509,0.009795912058823528,0.0076995315625
NA19359,NA19398,0.0458,0.009957238529411765,0.006823616875000001
NA19359,NA19399,0.0447,0.007567519411764706,0.0072640025
NA19359,NA19401,0.044,0.003209545294117647,0.0109295225
NA19359,NA19403,0.0371,0.0077665405882352935,0.003872535625
NA19359,NA19404,0.0432,0.00876644794117647,0.0115547228125
NA19359,NA19428,0.0474,0.008899792941176472,0.0074250678125
NA19359,NA19429,0.0486,0.0077665405882352935,0.010580229374999998
NA19359,NA19430,0.0464,0.009019388823529413,0.008104153125
NA19359,NA19431,0.044,0.007745462647058823,0.0113121484375
NA19359,NA19434,0.0479,0.009870601470588235,0.0054363621875
NA19359,NA19435,0.0456,0.00921852411764706,0.009483321875
NA19359,NA19436,0.0528,0.007862196176470588,0.011162856875
NA19359,NA19437,0.0386,0.007567519411764706,0.010255939375
NA19359,NA19438,0.0443,0.008760211176470587,0.0187280740625
NA19359,NA19439,0.0538,0.007711894411764706,0.021860478125
NA19359,NA19440,0.043,0.008863385588235295,0.0058150203125
NA19359,NA19443,0.0431,0.0,0.011379685625
NA19359,NA19444,0.0418,0.007711894411764706,0.0032200615625
NA19359,NA19445,0.043,0.0076908164705882355,0.0090600209375
NA19359,NA19446,0.0447,0.009102628823529411,0.011828867187500001
NA19359,NA19448,0.0409,0.007803260882352941,0.0113653865625
NA19359,NA19449,0.0591,0.008784615882352942,0.0126859775
NA19359,NA19451,0.0438,0.008669084411764706,0.0165711525
NA19359,NA19452,0.0409,0.007914740882352942,0.005590147812500001
NA19359,NA19453,0.043,0.00906725794117647,0.005697883125000001
NA19359,NA19455,0.0407,0.008989311176470588,0.003067000625
NA19359,NA19456,0.0511,0.007745462647058823,0.009451791250000001
NA19359,NA19457,0.0417,0.001239059411764706,0.0052394025
NA19359,NA19461,0.0386,0.0076908164705882355,0.0061849750000000005
NA19359,NA19462,0.043,0.008691298529411765,0.0113530796875
NA19359,NA19463,0.0427,0.009787499705882352,0.007845664375
NA19359,NA19466,0.049,0.01027092205882353,0.0130189840625
NA19359,NA19467,0.042,0.008730574411764705,0.01097491625
NA19359,NA19468,0.0463,0.009966525588235294,0.015856334375
NA19359,NA19469,0.0422,0.0010470811764705882,0.008590225625
NA19359,NA19470,0.041,0.0,0.00713862875
NA19359,NA19471,0.045,0.008875982352941176,0.01194163375
NA19359,NA19472,0.0438,0.007862196176470588,0.005042114062499999
NA19359,NA19473,0.0365,0.008688992941176471,0.0106783940625
NA19359,NA19474,0.0411,0.007435968823529412,0.007007215
NA19360,NA19371,0.0467,0.008315791764705881,0.0046757653125
NA19360,NA19372,0.0514,0.0026024282352941175,0.0132988146875
NA19360,NA19373,0.0537,0.0009652423529411764,0.0090022559375
NA19360,NA19374,0.0434,0.00872130794117647,0.008066244375
NA19360,NA19375,0.0412,0.01000674794117647,0.0059638715625000005
NA19360,NA19376,0.056,0.002122383823529412,0.0076468496875
NA19360,NA19377,0.04,0.0076908164705882355,0.0061495609375000005
NA19360,NA19379,0.0496,0.008685772941176471,0.009953071875
NA19360,NA19380,0.0454,0.003153136470588235,0.005119747500000001
NA19360,NA19381,0.0492,0.0076908164705882355,0.0192123721875
NA19360,NA19382,0.041,0.0076908164705882355,0.003445900625
NA19360,NA19383,0.0461,0.0011627747058823529,0.01010741875
NA19360,NA19384,0.0527,0.011167037352941176,0.011580986875
NA19360,NA19385,0.0407,0.008719926470588236,0.0050092840625
NA19360,NA19390,0.0451,0.0,0.0063122175
NA19360,NA19391,0.0496,0.007982239117647059,0.00914621875
NA19360,NA19393,0.0424,0.007515399117647059,0.010642996875
NA19360,NA19394,0.0435,0.0009534317647058824,0.0097379371875
NA19360,NA19395,0.0407,0.008796525882352942,0.008087642499999999
NA19360,NA19396,0.0468,0.0008957005882352942,0.005256272812500001
NA19360,NA19397,0.0466,0.010031749705882352,0.006822515312499999
NA19360,NA19398,0.0476,0.0,0.0076843778125000005
NA19360,NA19399,0.0447,0.0,0.00941332375
NA19360,NA19401,0.0479,0.0009761714705882352,0.00251509875
NA19360,NA19403,0.0379,0.008948836470588235,0.0065106178125
NA19360,NA19404,0.0513,0.008996872058823529,0.0095875540625
NA19360,NA19428,0.0409,0.008979083823529412,0.0032559703125000002
NA19360,NA19429,0.0453,0.0010433550000000002,0.007546521875
NA19360,NA19430,0.0399,0.0076908164705882355,0.0056349165625
NA19360,NA19431,0.0458,0.01086448294117647,0.0073649640625
NA19360,NA19434,0.0913,0.011218149411764706,0.08277208625
NA19360,NA19435,0.04,0.007720530588235294,0.00903536125
NA19360,NA19436,0.0511,0.009329156176470588,0.014720045
NA19360,NA19437,0.0432,0.00780297294117647,0.0180136978125
NA19360,NA19438,0.0462,0.0,0.009775157812500001
NA19360,NA19439,0.045,0.008704569411764706,0.006935245
NA19360,NA19440,0.0419,0.0076908164705882355,0.009134812812499999
NA19360,NA19443,0.0493,0.0013039147058823528,0.0102515165625
NA19360,NA19444,0.0777,0.005021327352941177,0.056437784375
NA19360,NA19445,0.0482,0.0,0.00798007625
NA19360,NA19446,0.0472,0.008804874705882353,0.006142895625
NA19360,NA19448,0.0461,0.0009892435294117648,0.0064350296875
NA19360,NA19449,0.0444,0.007771659705882353,0.00798367625
NA19360,NA19451,0.0447,0.009884313235294118,0.0079225346875
NA19360,NA19452,0.0476,0.008063637647058823,0.0063702162500000005
NA19360,NA19453,0.0483,0.010862673529411764,0.0046529571875
NA19360,NA19455,0.0508,0.007745462647058823,0.008878721875
NA19360,NA19456,0.0458,0.009243507647058823,0.0169286090625
NA19360,NA19457,0.0408,0.0,0.008772164062499999
NA19360,NA19461,0.0404,0.00926810205882353,0.005991455
NA19360,NA19462,0.0445,0.007471863823529413,0.0098757025
NA19360,NA19463,0.046,0.009057092647058824,0.008516118125
NA19360,NA19466,0.0472,0.008869509411764705,0.0146197640625
NA19360,NA19467,0.0466,0.0,0.008724135312499999
NA19360,NA19468,0.0466,0.00987853088235294,0.007937060624999999
NA19360,NA19469,0.0444,0.008722849411764705,0.006380869999999999
NA19360,NA19470,0.0469,0.0,0.007645004374999999
NA19360,NA19471,0.044,0.0009042517647058824,0.010853244687500001
NA19360,NA19472,0.042,0.0,0.0065870159375
NA19360,NA19473,0.0416,0.008846415588235294,0.0089987396875
NA19360,NA19474,0.043,0.0,0.0027726490625
NA19371,NA19372,0.0398,0.008282571470588236,0.0061703525
NA19371,NA19373,0.0429,0.0011615708823529412,0.0068858537499999995
NA19371,NA19374,0.0434,0.00858515205882353,0.005914176875
NA19371,NA19375,0.0466,0.009705020882352942,0.0096186840625
NA19371,NA19376,0.0448,0.002083371470588235,0.0062605706250000006
NA19371,NA19377,0.0444,0.008733627352941177,0.01106121625
NA19371,NA19379,0.0442,0.010847177941176471,0.0078338509375
NA19371,NA19380,0.0407,0.0033723711764705885,0.00565955
NA19371,NA19381,0.0433,0.008454815000000001,0.008305669375
NA19371,NA19382,0.042,0.008673358529411765,0.011799689999999998
NA19371,NA19383,0.0478,0.009326885294117647,0.0093967775
NA19371,NA19384,0.0489,0.007408033823529412,0.012467227812499999
NA19371,NA19385,0.0414,0.0,0.0028428756249999996
NA19371,NA19390,0.0469,0.008718207647058824,0.008142330625
NA19371,NA19391,0.0514,0.00950613088235294,0.0091356621875
NA19371,NA19393,0.0471,0.010387457647058822,0.004648755
NA19371,NA19394,0.0377,0.00842510088235294,0.0084810140625
NA19371,NA19395,0.045,0.0034517952941176475,0.0038333034374999995
NA19371,NA19396,0.0434,0.001157959411764706,0.0056140790625
NA19371,NA19397,0.0463,0.00853627911764706,0.0074474503125
NA19371,NA19398,0.0411,0.008452546176470588,0.0034811803125000002
NA19371,NA19399,0.0459,0.0,0.011774535
NA19371,NA19401,0.0435,0.0,0.004723138125000001
NA19371,NA19403,0.0367,0.009513297352941177,0.007553860312500001
NA19371,NA19404,0.0424,0.007399397647058824,0.0051930231250000005
NA19371,NA19428,0.0477,0.0,0.0065163653124999995
NA19371,NA19429,0.0409,0.007408033823529412,0.0054182425
NA19371,NA19430,0.0406,0.0014208082352941175,0.0132935796875
NA19371,NA19431,0.0474,0.007378319705882353,0.00478437
NA19371,NA19434,0.0441,0.007378319705882353,0.00633689375
NA19371,NA19435,0.0444,0.008722536764705883,0.0030062446875
NA19371,NA19436,0.0455,0.007399397647058824,0.0064760884375
NA19371,NA19437,0.0419,0.0,0.0086415021875
NA19371,NA19438,0.0453,0.009442277352941177,0.0058000821875
NA19371,NA19439,0.0413,0.008319159999999999,0.008251712500000001
NA19371,NA19440,0.0431,0.007378319705882353,0.005614714062500001
NA19371,NA19443,0.043,0.007841118235294117,0.0051338775
NA19371,NA19444,0.0428,0.007408033823529412,0.007263610312499999
NA19371,NA19445,0.0436,0.008763681470588234,0.0030079396875
NA19371,NA19446,0.0519,0.009951448529411764,0.006090275625
NA19371,NA19448,0.0441,0.00827693,0.0063387890625
NA19371,NA19449,0.0481,0.009751741470588235,0.008929675312500001
NA19371,NA19451,0.048,0.008643086764705883,0.006010341875
NA19371,NA19452,0.0447,0.008384319705882354,0.009918279375
NA19371,NA19453,0.0464,0.009263250294117648,0.0045217134375
NA19371,NA19455,0.0388,0.009345072941176471,0.0097611271875
NA19371,NA19456,0.0415,0.00838440911764706,0.004829119687499999
NA19371,NA19457,0.0404,0.0019453914705882354,0.0064023684375
NA19371,NA19461,0.0417,0.008385174411764706,0.005742427812499999
NA19371,NA19462,0.0477,0.007104720882352942,0.00799700625
NA19371,NA19463,0.0412,0.008288529117647058,0.005711937499999999
NA19371,NA19466,0.0432,0.008824436470588235,0.002639638125
NA19371,NA19467,0.0371,0.0078107117647058825,0.004643987499999999
NA19371,NA19468,0.0446,0.00967018794117647,0.006884613124999999
NA19371,NA19469,0.0421,0.0,0.009649289375
NA19371,NA19470,0.0411,0.008781958529411764,0.0043798018749999995
NA19371,NA19471,0.0451,0.009797258823529411,0.0060593818749999995
NA19371,NA19472,0.0397,0.00979052117647059,0.0021297503125
NA19371,NA19473,0.0362,0.007378319705882353,0.007567485937499999
NA19371,NA19474,0.0424,0.008781976470588235,0.0035817181249999997
NA19372,NA19373,0.042,0.008717544705882353,0.005323256562500001
NA19372,NA19374,0.0382,0.008772190882352942,0.0043993143749999995
NA19372,NA19375,0.0471,0.008798940588235294,0.0104121403125
NA19372,NA19376,0.0516,0.0,0.004595605625
NA19372,NA19377,0.0484,0.008707188235294117,0.012755750625
NA19372,NA19379,0.048,0.008076571764705881,0.00935332
NA19372,NA19380,0.0404,0.009206193235294119,0.0050778840624999995
NA19372,NA19381,0.043,0.00970209117647059,0.013624450312499998
NA19372,NA19382,0.042,0.0018288861764705884,0.0056205325
NA19372,NA19383,0.0484,0.0033359920588235297,0.0090780953125
NA19372,NA19384,0.0473,0.009724298529411765,0.013878870000000001
NA19372,NA19385,0.0421,0.0,0.0035651028125
NA19372,NA19390,0.0467,0.008798439411764706,0.0113162215625
NA19372,NA19391,0.0453,0.009778744999999998,0.009310245
NA19372,NA19393,0.0454,0.0074435688235294116,0.0053395896875
NA19372,NA19394,0.0433,0.008757618529411764,0.011041585625
NA19372,NA19395,0.0389,0.0009042517647058824,0.004191043125
NA19372,NA19396,0.0439,0.0023870094117647064,0.0044235478125
NA19372,NA19397,0.0458,0.011572111176470588,0.007362594375
NA19372,NA19398,0.0448,0.010828982352941175,0.0091942975
NA19372,NA19399,0.0423,0.0,0.008683728750000001
NA19372,NA19401,0.0411,0.00869658,0.009458554687499999
NA19372,NA19403,0.0417,0.0,0.008411368125
NA19372,NA19404,0.0498,0.009771404705882353,0.0065582850000000005
NA19372,NA19428,0.0444,0.0011442844117647059,0.006112323750000001
NA19372,NA19429,0.0416,0.007745462647058823,0.004584681875
NA19372,NA19430,0.0444,0.002523010294117647,0.01184843125
NA19372,NA19431,0.0442,0.00957566,0.0047886959375
NA19372,NA19434,0.0467,0.01115666294117647,0.0048155665625
NA19372,NA19435,0.0374,0.00885779294117647,0.0082576890625
NA19372,NA19436,0.0415,0.007378319705882353,0.011852066562500001
NA19372,NA19437,0.0386,0.009037332647058824,0.007392507499999999
NA19372,NA19438,0.0509,0.0,0.008463936875
NA19372,NA19439,0.0458,0.0026681273529411765,0.0062550390624999995
NA19372,NA19440,0.046,0.009605235588235294,0.00392895125
NA19372,NA19443,0.0418,0.008579960882352942,0.010965200312500001
NA19372,NA19444,0.0408,0.0012061217647058823,0.0040249128125
NA19372,NA19445,0.0432,0.007946123823529412,0.011952856250000001
NA19372,NA19446,0.0419,0.008777862647058824,0.006153060312500001
NA19372,NA19448,0.041,0.000961865294117647,0.00975949
NA19372,NA19449,0.0399,0.008595068235294118,0.0076008809374999995
NA19372,NA19451,0.0432,0.008680583529411765,0.0075534321875
NA19372,NA19452,0.0392,0.007893662941176471,0.015082643437499998
NA19372,NA19453,0.0433,0.0033845767647058826,0.00889557375
NA19372,NA19455,0.0454,0.008985402647058823,0.0076380825
NA19372,NA19456,0.042,0.010024021470588236,0.00804797875
NA19372,NA19457,0.0406,0.008303649411764707,0.006880980625000001
NA19372,NA19461,0.0438,0.008777862647058824,0.006756783749999999
NA19372,NA19462,0.0476,0.009441023529411764,0.0099912309375
NA19372,NA19463,0.0443,0.0009291402941176471,0.007577881875
NA19372,NA19466,0.0458,0.0,0.0165735646875
NA19372,NA19467,0.0428,0.009565874705882351,0.0092699809375
NA19372,NA19468,0.0432,0.009181105294117647,0.0087660725
NA19372,NA19469,0.0416,0.009696728823529411,0.00658762375
NA19372,NA19470,0.0466,0.008579960882352942,0.0052299487499999995
NA19372,NA19471,0.0447,0.0019704235294117647,0.005722356562499999
NA19372,NA19472,0.0409,0.0012641941176470587,0.011594605000000001
NA19372,NA19473,0.0434,0.008663330882352941,0.0094443003125
NA19372,NA19474,0.0467,0.008663330882352941,0.004311774375
NA19373,NA19374,0.5347,0.041629527352941176,0.556929805
NA19373,NA19375,0.0424,0.0,0.004776201875
NA19373,NA19376,0.0549,0.0011605482352941175,0.0040087315625
NA19373,NA19377,0.0457,0.0011476629411764706,0.0046267587499999995
NA19373,NA19379,0.0452,0.001103360588235294,0.0060356990625
NA19373,NA19380,0.0436,0.0015428920588235295,0.007415759375
NA19373,NA19381,0.0438,0.0,0.0065546753125
NA19373,NA19382,0.047,0.0011693749999999998,0.0076090896875
NA19373,NA19383,0.0485,0.0012390300000000001,0.006603395
NA19373,NA19384,0.0564,0.007720530588235294,0.0079143603125
NA19373,NA19385,0.0436,0.0,0.005149470000000001
NA19373,NA19390,0.0498,0.0019757664705882354,0.0063468296875
NA19373,NA19391,0.0501,0.008730016176470588,0.0071648434375
NA19373,NA19393,0.05,0.0037146529411764707,0.011105880625
NA19373,NA19394,0.049,0.00878811294117647,0.0120165603125
NA19373,NA19395,0.0481,0.0030755817647058824,0.0026947246874999995
NA19373,NA19396,0.044,0.001269384705882353,0.0076020109375
NA19373,NA19397,0.0462,0.001269384705882353,0.0075908
NA19373,NA19398,0.0454,0.007771659705882353,0.007237947812499999
NA19373,NA19399,0.0469,0.0,0.0115519871875
NA19373,NA19401,0.0433,0.008768676470588235,0.008367123125
NA19373,NA19403,0.0406,0.0,0.00833454
NA19373,NA19404,0.0482,0.0020622526470588233,0.007617989374999999
NA19373,NA19428,0.0488,0.0011476629411764706,0.007741708125
NA19373,NA19429,0.0467,0.0012436891176470588,0.0070988696875
NA19373,NA19430,0.0444,0.0,0.006268685
NA19373,NA19431,0.0493,0.0009511173529411764,0.0082683215625
NA19373,NA19434,0.0479,0.0,0.0089391359375
NA19373,NA19435,0.0399,0.0019839167647058824,0.0048317015625
NA19373,NA19436,0.0528,0.00312646205882353,0.00426586625
NA19373,NA19437,0.0385,0.008360747941176472,0.00403345
NA19373,NA19438,0.0485,0.0,0.00490049125
NA19373,NA19439,0.0542,0.0,0.018911074375
NA19373,NA19440,0.0469,0.003432845,0.010861517187500001
NA19373,NA19443,0.0402,0.001180845294117647,0.005077617812499999
NA19373,NA19444,0.0501,0.0,0.0101654815625
NA19373,NA19445,0.049,0.0076908164705882355,0.0050824865624999995
NA19373,NA19446,0.0507,0.002221519411764706,0.006990801562499999
NA19373,NA19448,0.0458,0.002071121470588235,0.00691591375
NA19373,NA19449,0.0466,0.0,0.005946746875
NA19373,NA19451,0.0428,0.0,0.008768515
NA19373,NA19452,0.0433,0.0,0.004344563125
NA19373,NA19453,0.0485,0.0009367411764705882,0.0083660871875
NA19373,NA19455,0.0412,0.002265048235294118,0.0063615934375
NA19373,NA19456,0.0522,0.0009583564705882352,0.004435588125
NA19373,NA19457,0.0387,0.009438612352941177,0.0046974890625
NA19373,NA19461,0.0439,0.0,0.0035750278125
NA19373,NA19462,0.0385,0.00865627705882353,0.0024288184375000003
NA19373,NA19463,0.0471,0.0009446576470588235,0.0049184721875
NA19373,NA19466,0.054,0.0012089279411764706,0.0053874553125
NA19373,NA19467,0.0389,0.0,0.0048375753125
NA19373,NA19468,0.045,0.0,0.0024817634375
NA19373,NA19469,0.0412,0.002376212647058823,0.0040026365625
NA19373,NA19470,0.0404,0.0021927129411764704,0.0045619943750000004
NA19373,NA19471,0.045,0.0,0.007283351249999999
NA19373,NA19472,0.043,0.0011605482352941175,0.0059104278125
NA19373,NA19473,0.0494,0.008772437352941176,0.0084515271875
NA19373,NA19474,0.0424,0.005431932352941177,0.008837374375
NA19374,NA19375,0.0456,0.007756065588235293,0.0065157140625
NA19374,NA19376,0.0571,0.00090184,0.00809099375
NA19374,NA19377,0.0466,0.008657905588235294,0.0048400378125
NA19374,NA19379,0.0484,0.008775805588235293,0.013580030625
NA19374,NA19380,0.0433,0.009927301176470588,0.0054037671875
NA19374,NA19381,0.0427,0.008856825294117647,0.005370311875
NA19374,NA19382,0.0455,0.008751552058823529,0.006183976875
NA19374,NA19383,0.0457,0.009765283529411766,0.0102201759375
NA19374,NA19384,0.0562,0.0078107117647058825,0.009860175
NA19374,NA19385,0.0432,0.0,0.00753043
NA19374,NA19390,0.048,0.009821558235294119,0.019748705937500003
NA19374,NA19391,0.0458,0.009311325588235294,0.0052528334375
NA19374,NA19393,0.0434,0.009444063823529414,0.0074549446875
NA19374,NA19394,0.0447,0.00838440911764706,0.008480913437500001
NA19374,NA19395,0.0457,0.01094861588235294,0.004825542499999999
NA19374,NA19396,0.0448,0.01006481382352941,0.007568355
NA19374,NA19397,0.0429,0.01006481382352941,0.0041429765625
NA19374,NA19398,0.043,0.00872858,0.0051768481249999995
NA19374,NA19399,0.0463,0.0074172176470588234,0.009643997812500001
NA19374,NA19401,0.041,0.0037389258823529413,0.0063122796875
NA19374,NA19403,0.0448,0.0078107117647058825,0.0088089075
